date,n_names,n_univ_r,y_z10,y_zdec,y_r10,y_rdec,disp20,breadth,spyvol20,scoredisp,skill60,regime
2023-11-01,292,292,1.4026635033018438,1.1803818594084894,0.26808655608042586,0.22560258166247782,0.017725549955942062,0.2636986301369863,0.14242908931148726,0.05158616732193302,,BULL_VOLATILE
2023-11-02,292,292,1.5851642529855565,0.8748801901971627,0.2753242231247876,0.15195630877975336,0.01845834010602564,0.4383561643835616,0.15812848406302893,0.04996955502631266,,BULL_VOLATILE
2023-11-03,292,292,1.3966448380407503,0.8563080078857711,0.23630748571449642,0.14488435916502607,0.018881181216749855,0.5205479452054794,0.15585504591558763,0.04978594926218779,,BULL_VOLATILE
2023-11-06,292,292,1.4203808773666635,0.9462516201041664,0.25762483392822594,0.17162855426187268,0.01881104513253868,0.5068493150684932,0.15451871904585074,0.05168449594602494,,BULL_VOLATILE
2023-11-07,292,292,1.1859082711137554,0.4750190779737427,0.2131501364355715,0.08537791981542767,0.01960442808736986,0.5273972602739726,0.15377841478500423,0.049509185199387025,,BULL_VOLATILE
2023-11-08,292,292,1.5088543121665416,0.6693852391590044,0.26803800839428177,0.11891186902934452,0.019566584218725414,0.5342465753424658,0.15314474057260283,0.049595202567942934,,BULL_VOLATILE
2023-11-09,292,292,1.2536811034239854,0.6283965664478713,0.22993802182168174,0.11525440003357404,0.019769304809190695,0.4726027397260274,0.1541814386777383,0.05153383422787093,,BULL_VOLATILE
2023-11-10,292,292,1.2457120096008887,0.7098242200607789,0.23412546827012265,0.13340798405279006,0.01965763091043913,0.565068493150685,0.16234461568258118,0.051615343913966494,,BULL_VOLATILE
2023-11-13,292,292,1.296558753085273,0.7339256609188598,0.2540393068152435,0.1438006304844131,0.019661729384362735,0.547945205479452,0.15857332814647976,0.0514479799990702,,BULL_VOLATILE
2023-11-14,292,292,1.4508596758556807,0.976508014841296,0.25396176233898504,0.17093017368545838,0.020200069823245577,0.702054794520548,0.1720987742466498,0.05003380487658879,,BULL_VOLATILE
2023-11-15,292,292,1.0150928295632138,0.7412778083901672,0.17789976550759484,0.12991240253892694,0.02024516311686334,0.7191780821917808,0.16294965185305907,0.04958289989885863,,BULL_VOLATILE
2023-11-16,292,292,1.88919911543664,1.018321388066576,0.3726347030850737,0.20085859927986777,0.020187283340233283,0.6746575342465754,0.157735636457533,0.0496322926357011,,BULL_CALM
2023-11-17,292,292,1.8761569324717808,0.9640815408769267,0.3883543866938108,0.1995596898372542,0.02005199495199863,0.708904109589041,0.14759431559423367,0.04879638190389208,,BULL_CALM
2023-11-20,292,292,2.065316538718223,0.8994530432736308,0.35855719167549555,0.15615299214149733,0.01994807327153588,0.7363013698630136,0.14700315563748648,0.04979369014856236,,BULL_CALM
2023-11-21,292,292,0.9005088245720143,0.8448913398107301,0.15454157460146306,0.14499673346737774,0.01968859341775326,0.7294520547945206,0.14786971915574998,0.049758423281159175,,BULL_VOLATILE
2023-11-22,292,292,0.536966119293288,0.7902231427765236,0.08409365318011769,0.12375594756520468,0.01897327570363962,0.7431506849315068,0.13211707782089943,0.05130360774290099,,BULL_VOLATILE
2023-11-24,292,292,1.4130007190668412,0.8421449764994695,0.2798639929031762,0.1667982560420368,0.01816335686473829,0.7636986301369864,0.1183384370780946,0.047741620195887464,,BULL_CALM
2023-11-27,292,292,1.4173829534518398,0.8734779324701498,0.25347228755255,0.15620510260172504,0.017555582912098397,0.7705479452054794,0.11579948235199519,0.04886910135141909,,BULL_CALM
2023-11-28,292,292,1.420767373532192,0.5490587843901225,0.2713700492927346,0.10487157303882191,0.017356052067159032,0.7636986301369864,0.11371828479768858,0.0467412483702377,,BULL_CALM
2023-11-29,292,292,0.48796318078078105,0.6572212653216088,0.08932019179475366,0.12030237481481076,0.017617073902104687,0.773972602739726,0.11500899752185015,0.04788658091261413,,BULL_CALM
2023-11-30,292,292,1.7072544865189319,0.6662596587575251,0.31537544225138076,0.12307593050368508,0.017415437316651843,0.8013698630136986,0.11244997906208705,0.046675530388155764,,BULL_CALM
2023-12-01,292,292,1.3328009271500159,0.6229990521591119,0.2592863090117831,0.1211997391820493,0.01740161430055449,0.839041095890411,0.09737564281165344,0.04789445558761857,,BULL_CALM
2023-12-04,292,292,1.3008261852509668,0.7084044030060833,0.2774099765065766,0.1510720271649198,0.016941394520442295,0.8356164383561644,0.09914564143241808,0.04897708780938672,,BULL_CALM
2023-12-05,292,292,1.5033682534631507,0.6696282890271322,0.3660999326643513,0.16306774534998308,0.016814744757153423,0.8116438356164384,0.09960427248311357,0.04785053739162703,,BULL_CALM
2023-12-06,292,292,0.4450026896944356,0.658318432483368,0.11207609872992616,0.1658007093966083,0.01615699844145218,0.7842465753424658,0.1021224266065752,0.05018507631401985,,BULL_CALM
2023-12-07,292,292,1.618640989766456,0.6698043405769953,0.41591067029203443,0.17210658448362093,0.016118376839895053,0.791095890410959,0.10388780771495713,0.049061251780348855,,BULL_CALM
2023-12-08,292,292,0.4798129710523348,0.5483536770300256,0.12081330859810857,0.13807134446290345,0.015826012745637656,0.8082191780821918,0.09682314603777539,0.049579178845645125,,BULL_CALM
2023-12-11,292,292,1.7848990167563514,0.664611250959984,0.44542842824322426,0.1658562989439303,0.015904638720861154,0.8253424657534246,0.08472290728358724,0.048197548092880266,,BULL_CALM
2023-12-12,292,292,1.8675092668493576,0.5332586303390147,0.4251214238399438,0.1213914555760793,0.016049789908001478,0.8253424657534246,0.08410152854025195,0.04552888752682605,,BULL_CALM
2023-12-13,292,292,1.2053421329230978,0.4494781509023547,0.2917572184080519,0.10879773589631288,0.015949097350800308,0.8732876712328768,0.07055783018459424,0.04722068743305459,,BULL_CALM
2023-12-14,292,292,0.31063213745258855,0.3266735541787083,0.0718653423131442,0.07557655491871804,0.016473427347982354,0.8664383561643836,0.0706101739036591,0.048014393712334395,,BULL_CALM
2023-12-15,292,292,-0.0393694040796714,0.22534319809903483,-0.008633852206586969,0.04941857550623489,0.016305496437844458,0.8458904109589042,0.07620889498804752,0.047067418752710956,,BULL_CALM
2023-12-18,292,292,1.0963870640114208,0.27375455415334204,0.2189905547112174,0.054679285844016386,0.0163019669198431,0.863013698630137,0.0771444297389667,0.0475417287217567,,BULL_CALM
2023-12-19,292,292,-0.29149356287491934,0.25799868499695044,-0.056942723885211016,0.05039956195819283,0.016404660743273652,0.8801369863013698,0.07584936121315992,0.047179307843599944,,BULL_CALM
2023-12-20,292,292,-0.2369144569129152,0.09859974055519162,-0.04498584777352718,0.01872233960275186,0.01649742520175088,0.8321917808219178,0.09400485743961581,0.052258976999377996,,BULL_CALM
2023-12-21,292,292,-0.10011220998313908,0.2811717742400639,-0.018810418495783986,0.05283030654850657,0.016663672136248663,0.8595890410958904,0.09780315957069653,0.047842490149324304,,BULL_CALM
2023-12-22,292,292,-0.26388631168020926,0.2916474300854001,-0.05509519109151843,0.060891263323191405,0.01688428355916315,0.8732876712328768,0.09768052185016966,0.04786929664964499,,BULL_CALM
2023-12-26,292,292,0.6885578446231898,0.19367055712066572,0.14413538634944506,0.040540937545161,0.016657665417767007,0.8904109589041096,0.09691249778032282,0.048659604118226646,,BULL_CALM
2023-12-27,292,292,0.8289625188155894,0.24679809217076998,0.18069573105758108,0.053796595957234385,0.016262954544946997,0.8835616438356164,0.09680966676235328,0.047874703455826395,,BULL_CALM
2023-12-28,292,292,0.5034102179716223,0.4356953460273473,0.10975812452426056,0.09499430551210247,0.015492399785388855,0.8801369863013698,0.09643456553736003,0.04622948927796335,,BULL_CALM
2023-12-29,292,292,0.6070991989341937,0.031531576967567546,0.1315786799021446,0.006833946214900421,0.015118441784967846,0.8801369863013698,0.09801869831242381,0.05144447380207295,,BULL_CALM
2024-01-02,292,292,-0.2879690701855913,0.20871036977125168,-0.06314792795031086,0.04576751032429864,0.014788634790830027,0.9075342465753424,0.10048397540928775,0.0540059008498341,,BULL_CALM
2024-01-03,292,292,-0.47416057009277823,0.26360882056322976,-0.10796515629857076,0.06002305824000118,0.014877844662862752,0.8972602739726028,0.10355957520622418,0.05634730820035099,,BULL_CALM
2024-01-04,292,292,-0.46643377885568593,0.23335069562356148,-0.10296823830878048,0.051513657727436414,0.014728255789238379,0.8732876712328768,0.10470047781833691,0.05615399760701505,,BULL_CALM
2024-01-05,292,292,-0.36373116812692313,0.11171800808984121,-0.08226614273879031,0.02526758882759577,0.014495135239140514,0.8801369863013698,0.10287721920351392,0.060412149355111855,,BULL_CALM
2024-01-08,292,292,-0.6568581236496863,-0.05283123730749319,-0.13188151979383006,-0.010607258428939764,0.014607426845829196,0.8938356164383562,0.11058992642019022,0.05607266589936077,,BULL_CALM
2024-01-09,292,292,-0.8064482043741112,0.22699770462788063,-0.16207872668245,0.04562165149152991,0.014703787793289142,0.8561643835616438,0.1107594299492566,0.05512559408764347,,BULL_CALM
2024-01-10,292,292,-0.6733292904056032,-0.07885639698460385,-0.1325419621135732,-0.015522541096125872,0.01445077138458826,0.8527397260273972,0.11144234543312156,0.05626057021901804,,BULL_CALM
2024-01-11,292,292,-0.1240998396858481,-0.19368325995985392,-0.022872563905489716,-0.03569732847415208,0.014447562653634413,0.8493150684931506,0.11107736361761898,0.05702621220224819,,BULL_CALM
2024-01-12,292,292,-0.13555979897982437,-0.2559784361845887,-0.02611958702383036,-0.049321783378732116,0.01421789616947097,0.8287671232876712,0.10084395635522965,0.058351462344468516,,BULL_CALM
2024-01-16,292,292,-0.06240796829683189,0.12048499557348583,-0.012548494739958303,0.024226158525249383,0.013652742049492248,0.797945205479452,0.10150310586598661,0.05548065125836821,,BULL_CALM
2024-01-17,292,292,-0.6465462281033344,-0.06740489384653588,-0.12692266455225235,-0.013232168650896096,0.013443713603199311,0.7191780821917808,0.10141039198428906,0.057008544603779535,,BULL_CALM
2024-01-18,292,292,-0.8479165648168483,-0.039393496534969395,-0.16050156348990213,-0.007456768799607485,0.013680434436416219,0.708904109589041,0.10429412544899914,0.05785496923943152,,BULL_CALM
2024-01-19,292,292,-0.30664713397781956,-0.4394626902433567,-0.05365839006393305,-0.07689900813920235,0.01428943155724716,0.7534246575342466,0.1110709108364184,0.0585963996442951,,BULL_CALM
2024-01-22,292,292,-0.4569068078545799,-0.34007416661143886,-0.07613934953421585,-0.05667025615303701,0.014284530206335744,0.7602739726027398,0.09661330894622086,0.05575441382205097,,BULL_CALM
2024-01-23,292,292,-0.2559039212096806,-0.15340062023656928,-0.041010518761377776,-0.024583597564587934,0.01443499058420505,0.7568493150684932,0.09223437093176749,0.05520265458083521,,BULL_CALM
2024-01-24,292,292,-0.4797660641334627,-0.4454337524022993,-0.06996126360303287,-0.06495479880552013,0.014814110835394434,0.7294520547945206,0.09219645909716262,0.05593354617063656,,BULL_CALM
2024-01-25,292,292,-0.12612650075377957,-0.40845265748324167,-0.018439965286700877,-0.05971665574037575,0.015631297809179732,0.7397260273972602,0.09281720240612526,0.05456149125730894,,BULL_CALM
2024-01-26,292,292,0.3056200087978994,-0.09939819626578038,0.0456226478633839,-0.014838062875287713,0.016330700712361985,0.7431506849315068,0.09323677046319391,0.054379224315305036,,BULL_CALM
2024-01-29,292,292,0.04890350761322196,-0.14035198623534997,0.007093540746878535,-0.0203583051984724,0.016831573638334284,0.7636986301369864,0.09620646020372939,0.052071929088094576,,BULL_CALM
2024-01-30,292,292,0.158154291366791,0.04578910994101562,0.02348053135941517,0.006798124936086846,0.01732282037339273,0.7465753424657534,0.09520326033635404,0.05049825817972237,,BULL_CALM
2024-01-31,292,292,0.48466671289715546,-0.0011394604750911658,0.07681912565229737,-0.0001806031961399208,0.01708271062118295,0.6746575342465754,0.11210377127274773,0.05404635984993152,,BULL_CALM
2024-02-01,292,292,0.3482597128585109,0.020598611966389246,0.05383257740524924,0.003184050098760202,0.017050667114125548,0.7226027397260274,0.11418285204800803,0.053299603423953665,,BULL_CALM
2024-02-02,292,292,0.058887251886495365,-0.325627059311696,0.008625618386645488,-0.04769682163810394,0.017816273888703833,0.6917808219178082,0.11600763633113001,0.05296838697691222,,BULL_CALM
2024-02-05,292,292,-0.4029975553142062,-0.06443776329364309,-0.058107911699057255,-0.009291232192791843,0.018369552570750753,0.636986301369863,0.11819581878311916,0.05200540011588994,,BULL_CALM
2024-02-06,292,292,0.15510071516116464,0.0005875419659899862,0.02272399116166506,8.6081475693979e-05,0.018827435843971795,0.6917808219178082,0.1098905110770837,0.053804155052629025,,BULL_CALM
2024-02-07,292,292,0.2158023975632367,-0.18534249432982208,0.03146301059626317,-0.027022094883483623,0.019037567604942147,0.684931506849315,0.11123774920603213,0.05467611521602011,,BULL_CALM
2024-02-08,292,292,-0.1758275898982877,-0.2739560713874083,-0.026542868716533358,-0.04135630842201538,0.019672413551033087,0.6712328767123288,0.11082663338183574,0.052461849162091546,,BULL_CALM
2024-02-09,292,292,-0.6651473095501353,-0.5240382466213258,-0.0988645836145545,-0.07789075037431765,0.020129429112543548,0.6541095890410958,0.11101687916687698,0.0526392168836016,1.343788331435101,BULL_CALM
2024-02-12,292,292,-0.470760473088531,-0.4113988108257194,-0.07018987093033435,-0.06133911210366184,0.02002561099577421,0.6883561643835616,0.11134276828331867,0.054599381940384224,1.3472422457712487,BULL_CALM
2024-02-13,292,292,-0.4259316144349487,-0.41357758835126124,-0.06689596048436029,-0.06495566205919295,0.020077256863624448,0.5856164383561644,0.12385485680626382,0.055732668023772615,1.336862576514748,BULL_CALM
2024-02-14,292,292,-0.7930022860563646,-0.5124252888854949,-0.12319893335827684,-0.07960916396653706,0.020530892009388048,0.613013698630137,0.12289581093202359,0.0562891190025414,1.353600047391169,BULL_CALM
2024-02-15,292,292,-0.5500936373224679,-0.2238595240861209,-0.0862869610173007,-0.03511430912415256,0.020896015796128445,0.6541095890410958,0.1217707986697113,0.053607718676801995,1.3689693675405987,BULL_CALM
2024-02-16,292,292,-0.33423833704643807,0.25894692902624067,-0.06741210218726292,0.05222667451869696,0.02058363824490658,0.6301369863013698,0.11881007418734899,0.055425834066407845,1.3888650010028165,BULL_CALM
2024-02-20,292,292,-0.004504030479426546,0.20888032593761016,-0.0008459089478647808,0.039230137884420396,0.0205546803488472,0.6267123287671232,0.1215621112093875,0.05530878925579746,1.3752995516575164,BULL_CALM
2024-02-21,292,292,0.1668962200828328,0.22083044294935666,0.026153798994926897,0.03460566700666837,0.02107396039168031,0.678082191780822,0.12143598737786228,0.056900992844513956,1.352641891323348,BULL_CALM
2024-02-22,292,292,-0.14578668183599025,-0.025087142641667295,-0.0213889284739318,-0.0036806318164344124,0.0215158065645358,0.7054794520547946,0.13959892806403654,0.055364519119155145,1.3542302815271243,BULL_CALM
2024-02-23,292,292,0.6615502360874068,0.1538428778898677,0.09772097620461542,0.022724920027900948,0.021062079876382322,0.708904109589041,0.139184712199327,0.058345210723276156,1.3558495808072453,BULL_CALM
2024-02-26,292,292,-0.005652376594634201,-0.060772224180612275,-0.0008244265224351694,-0.008863923449374377,0.020969950597966268,0.6678082191780822,0.1401921569629383,0.05613943563812802,1.3574725256253686,BULL_CALM
2024-02-27,292,292,-0.029228357040154383,-0.14441719595183938,-0.004130672069993298,-0.020409634278296056,0.020796423676250113,0.6746575342465754,0.13838508594348367,0.057609345512825705,1.336264980629159,BULL_CALM
2024-02-28,292,292,0.35013483040715404,-0.2930214871369596,0.04971429539632364,-0.041604991860013506,0.020713580357265258,0.6815068493150684,0.1385237268508821,0.0590326843699244,1.3450980641027253,BULL_CALM
2024-02-29,292,292,0.38144753918466345,-0.26749435324602416,0.05469505013242386,-0.038355515655453545,0.021178279583449634,0.702054794520548,0.12137535480011231,0.05971928291160645,1.3448120841735924,BULL_CALM
2024-03-01,292,292,0.35449013749888475,-0.30828659979413753,0.050320217115563066,-0.04376158035005559,0.021678129240303476,0.7123287671232876,0.11778199170588557,0.05949476010559657,1.3438124046526239,BULL_CALM
2024-03-04,292,292,0.2819447964660095,-0.33362117756971105,0.03826055371277034,-0.045273156816932,0.021452016632964928,0.7328767123287672,0.11429764272025827,0.05979168501866992,1.3473580901817466,BULL_CALM
2024-03-05,292,292,0.005775996821444096,-0.1923419179447796,0.0007967661530329725,-0.026532481711014726,0.02139751986160277,0.678082191780822,0.12037869476275169,0.06185009173877207,1.3277416684320225,BULL_CALM
2024-03-06,292,292,-0.7405619741283471,-0.5245540919277352,-0.10035151185898458,-0.0710808791373914,0.020930183818743668,0.7191780821917808,0.12095889328914952,0.06208589858068026,1.333931015694457,BULL_CALM
2024-03-07,292,292,-0.8602116456543607,-0.21044460349890437,-0.12010134268224985,-0.029381931258586645,0.020721042561448938,0.7397260273972602,0.1222551694186934,0.06190606576355357,1.316136889764413,BULL_CALM
2024-03-08,292,292,-0.07527125113765527,-0.15418629967501832,-0.010338125817732687,-0.021176708787474376,0.02032777064496198,0.7602739726027398,0.1252240976196328,0.0651213941531633,1.3257034637846565,BULL_CALM
2024-03-11,292,292,0.7418110646579985,0.3645483878732984,0.11202131677383746,0.055050662335663504,0.020000010986095666,0.797945205479452,0.12432876965244705,0.06407742518049331,1.3365395798459505,BULL_CALM
2024-03-12,292,292,-0.16638426254882532,0.17108173216362899,-0.030041150723534575,0.03088929219169856,0.020077232832773392,0.7773972602739726,0.12884998418825552,0.06316181342166723,1.3339670808866788,BULL_CALM
2024-03-13,292,292,-0.5021546288330532,-0.03668780942640298,-0.06811271062195101,-0.00497636784235371,0.020052767769417564,0.7842465753424658,0.11621950294219868,0.06265928673836683,1.3142875627437154,BULL_CALM
2024-03-14,292,292,-0.15443174076796468,-0.0014787549604112695,-0.020963636388817247,-0.0002007364622328492,0.020006696275376386,0.7431506849315068,0.1141340154030037,0.06494986880526658,1.288746865256482,BULL_CALM
2024-03-15,292,292,0.01981037628228522,0.37814859540770623,0.0028491682758769697,0.054386093744544756,0.01955205318725446,0.7191780821917808,0.11938099916533042,0.06200499972751015,1.2851846467149068,BULL_CALM
2024-03-18,292,292,0.05392672802925404,0.33773610520754227,0.007590351249664718,0.04753738566946432,0.019274484179332686,0.7054794520547946,0.1186611564490942,0.06489905270464905,1.25651777017691,BULL_CALM
2024-03-19,292,292,0.7697459444040163,0.46603980539490236,0.11694576132922657,0.07080437415468258,0.019178128574429826,0.726027397260274,0.11667009241088634,0.06693110705200228,1.2298493375503061,BULL_CALM
2024-03-20,292,292,0.5096920169258429,0.24007149659867297,0.07541917798494333,0.03552340301559273,0.018676999371218916,0.7534246575342466,0.1194537270260042,0.06536115263796331,1.2065166788216493,BULL_CALM
2024-03-21,292,292,-0.505092187616924,0.27925502951277636,-0.0707377273226868,0.03910942718073776,0.018093226808907667,0.773972602739726,0.09798662727470814,0.06597220246298163,1.1811649031233413,BULL_CALM
2024-03-22,292,292,-0.4139974143557402,0.3392358018492414,-0.05965073031648348,0.04887871911300634,0.017958475501686104,0.7431506849315068,0.09867893919868065,0.06395182172561233,1.1728156309453728,BULL_CALM
2024-03-25,292,292,-0.513249136275383,0.21206310360605402,-0.06838022198728493,0.028253183639288453,0.017698247563970627,0.7431506849315068,0.09812684054525998,0.06303035062583404,1.1670847457432096,BULL_CALM
2024-03-26,292,292,-0.5639766837167224,-0.07564418772639776,-0.0718787425774399,-0.009640840222742829,0.01771306398223384,0.7397260273972602,0.09875802311686105,0.06280434529722827,1.1409662998872967,BULL_CALM
2024-03-27,292,292,-0.1867740995801849,0.1799719764162329,-0.024377667198648853,0.02348985729830528,0.017776222145523414,0.791095890410959,0.10149009100981429,0.061188777630383245,1.1193443348631893,BULL_CALM
2024-03-28,292,292,-0.33228935790504976,0.4053217908036241,-0.047635225235098416,0.05810476423124311,0.01701628805747011,0.8082191780821918,0.10142425432878836,0.05973979588165012,1.0976968656451072,BULL_CALM
2024-04-01,292,292,-0.3719684024887033,0.2581044146582336,-0.051999578733515864,0.03608188421836838,0.016385282078580362,0.7636986301369864,0.0975247427395419,0.061383371944634425,1.0738355657839491,BULL_CALM
2024-04-02,292,292,-0.018229961398193117,0.5266544124741249,-0.0026765933378684395,0.07732543481562068,0.01605385085082727,0.702054794520548,0.10070826705826288,0.061199658459239775,1.0436776310596754,BULL_CALM
2024-04-03,292,292,-0.1562818599075571,0.5613328432595006,-0.022299580646363004,0.08009558508659767,0.015806681218682648,0.684931506849315,0.09251751423730088,0.06398683975126923,1.0170698783052003,BULL_CALM
2024-04-04,292,292,-0.29991722939174026,0.24385180003010282,-0.04303188846262796,0.034987664701984694,0.015658705231624163,0.6198630136986302,0.10271670281378598,0.06365183822899154,0.9788127667063473,BULL_CALM
2024-04-05,292,292,0.557663255251794,0.5395419380966072,0.08207425067075386,0.07940724058416049,0.015494804793430813,0.6712328767123288,0.10337514444189967,0.06223267941206315,0.9512662797990161,BULL_CALM
2024-04-08,292,292,0.3945586002690836,0.6200615296252294,0.059398743698508165,0.09334703603063213,0.015255901846505045,0.678082191780822,0.10059670586098804,0.06426004006333084,0.9119573549639632,BULL_CALM
2024-04-09,292,292,0.7113106330150061,0.32921775822205096,0.1079445002919176,0.049960235021194926,0.015139388462341669,0.6917808219178082,0.1004368941814716,0.06373613621132018,0.8943756299680327,BULL_CALM
2024-04-10,292,292,0.6805522045322613,0.17387092895420392,0.10796257409923132,0.027582826013798575,0.015116900953498963,0.5547945205479452,0.10018442907182269,0.0651746744094079,0.8705036707272714,BULL_CALM
2024-04-11,292,292,0.32620372451230156,-0.01626336986839608,0.051172323969043025,-0.002551272009472569,0.014916517817885494,0.5684931506849316,0.10374222492821629,0.06249343558507766,0.8547952673324288,BULL_CALM
2024-04-12,292,292,0.5524073808109068,0.1209024748507729,0.09227408953835109,0.02019554078624322,0.014760664115319417,0.4315068493150685,0.1149469465687355,0.0633057555854545,0.825731204012371,BULL_VOLATILE
2024-04-15,292,292,0.7685062063247697,0.2353335162934149,0.12839075521653873,0.039316075310791294,0.014712970725079128,0.363013698630137,0.11812367617925373,0.06452833862663401,0.7958316363689678,BULL_VOLATILE
2024-04-16,292,292,0.8449611930707052,0.0016897206090460827,0.14156403231910547,0.00028309425908658314,0.014692799948742516,0.339041095890411,0.1156936529033271,0.0628874134829802,0.7725244849614508,BULL_VOLATILE
2024-04-17,292,292,0.7287452547731826,0.3058874114288952,0.12596181504499226,0.05287188258260456,0.01482597007163768,0.3082191780821918,0.11437239432166559,0.06321865580050062,0.7403728988252688,BULL_VOLATILE
2024-04-18,292,292,0.7859595719067121,0.19223539313409954,0.14089787974343573,0.03446177166407144,0.014662631972280668,0.3082191780821918,0.10713564273591468,0.06455978112666248,0.7098045734481728,BULL_VOLATILE
2024-04-19,292,292,1.125444198346779,0.3838728833358181,0.1927873954139247,0.06575701705784846,0.015060295346324356,0.3287671232876712,0.10769963867299784,0.06734859994776755,0.6747879355150274,BULL_VOLATILE
2024-04-22,292,292,1.0244305100383193,0.43675667549827746,0.17190700541643028,0.07329099577260348,0.015101408244456577,0.3732876712328767,0.11562963950511608,0.06497481700667335,0.6480882643467923,BULL_VOLATILE
2024-04-23,292,292,0.7989799691073312,0.21965646288843957,0.12710050901524172,0.034942613483540046,0.01513814208886174,0.4246575342465753,0.12570220358690495,0.06336951739224903,0.6293447366903921,BULL_VOLATILE
2024-04-24,292,292,0.4962261345926538,0.13487992018655678,0.07831102851490596,0.021285830268670515,0.015311065371154935,0.4280821917808219,0.12572409668339848,0.06470845528270507,0.605020410373989,BULL_VOLATILE
2024-04-25,292,292,0.3121284716447632,0.18328277751535432,0.04847377880895233,0.028463948738649984,0.015546780627793091,0.4143835616438356,0.12061892543897035,0.06319855383481345,0.5842785901750714,BULL_VOLATILE
2024-04-26,292,292,0.10493717716117335,-0.16711905893843995,0.014982865845237007,-0.023861156817770277,0.016125163068415802,0.4828767123287671,0.12712564125446593,0.05977055453563534,0.5659369645069315,BULL_CALM
