,panel,mom_slow,mom_fast,hedge_book,w_panel,w_mom_slow,w_mom_fast
2024-04-23,0.04556777193691867,0.039931738902227044,0.03834665951938954,0.04238078677139888,0.5035095643181381,0.2512354201807081,0.24525501550115383
2024-04-24,-0.0012207389958801551,0.02041062697819303,-0.007306392455891227,0.002719757981620671,0.5038465414886598,0.25110618425399867,0.24504727425734155
2024-04-25,0.005760777279487872,0.04750399257463848,0.014882399229279327,0.01851226668150558,0.5034285452108833,0.25204018189206895,0.24453127289704768
2024-04-26,0.04904073300265677,0.04569080409837101,0.036359341958836756,0.04509265229936464,0.5020789700207382,0.25357768712274115,0.24434334285652062
2024-04-29,-0.023433155627186397,0.02653193813700705,0.015732669125370746,-0.001209170650259583,0.5024951206689523,0.2536093930574222,0.2438954862736256
2024-04-30,-0.03658111921631472,-0.024080741710583387,-0.019772825238530745,-0.029278388305467824,0.5001497590727346,0.2550882522104993,0.24476198871676602
2024-05-01,-0.009909004787337769,-0.06462924923208109,-0.012693305999012564,-0.024547503049037543,0.5,0.255051643067651,0.24494835693234895
2024-05-02,0.056558065635252674,0.025664830153311263,0.010582973013543976,0.03744621010348234,0.501143345476111,0.25349168404735306,0.245364970476536
2024-05-03,0.00684010920179116,0.018857522238009333,0.005509050550679666,0.00955599499622338,0.5028100502072839,0.25303831460762544,0.2441516351850906
2024-05-06,0.028629642283569828,0.043038287117601014,0.022364057905962742,0.030754255599071592,0.502523033165305,0.25353289708957594,0.24394406974511904
2024-05-07,-0.02550624452531347,-0.009429138479415696,0.0048657407168313975,-0.014023632619857004,0.5022982337810015,0.2541874431572904,0.24351432306170817
2024-05-08,-0.0037720828878577972,0.01467882816298697,0.005918906927322294,0.0032916841851210743,0.5010867250847446,0.2544319232052857,0.2444813517099697
2024-05-09,0.04296195983563115,-0.005904252589533717,0.0016933249153163004,0.02040411852925726,0.5003433099409755,0.25504073865625587,0.24461595140276862
2024-05-10,0.011559726204722195,-0.010888872832908477,-0.01239470346653874,2.9437311606724144e-05,0.5027134046057632,0.25363269559459994,0.24365389979963695
2024-05-13,-0.009279171516398713,-0.0067348109371448235,-0.018252428655894676,-0.010815984015990349,0.5039306334603281,0.25305106981029996,0.2430182967293721
2024-05-14,0.026420070278979264,0.03131085608729552,0.005423905018765218,0.022564261336688568,0.5040930841611224,0.2532679340641123,0.24263898177476528
2024-05-15,0.07741830555445173,0.08445344384415836,0.024533219445811067,0.06641750196132327,0.5045003325403876,0.25373301151547945,0.24176665594413282
2024-05-16,-0.022685713258711788,-0.0410360272907467,-0.016213872836534565,-0.025789466427849843,0.5051517371146788,0.25406062843402055,0.24078763445130072
2024-05-17,-0.005218365567351964,-0.014370968023810956,-0.0014734598733998256,-0.006632703512303589,0.5054801383141719,0.2532480036189927,0.24127185806683543
2024-05-20,0.014193420525415354,0.022961654653440577,0.0032934341417243753,0.01377764218790628,0.5056300418742931,0.2528366748585478,0.24153328326715914
2024-05-21,-0.0013268752272013555,-0.00034651117539419296,0.009452558462296054,0.001519338298316017,0.5056736573862067,0.2533245091056325,0.2410018335081608
2024-05-22,0.014328145390281266,-0.0076832574167015055,-0.008630451559146768,0.003212017341972806,0.5053712795221666,0.25322515628550496,0.24140356419232836
2024-05-23,-0.008568286733450114,0.024878282890022734,-0.008642137805284408,-0.00013593719702715678,0.5065509782816419,0.252645733553042,0.2408032881653162
2024-05-24,0.03180981650148899,0.039164302767798,0.016392191543084172,0.029971701955733475,0.5056524137191409,0.25397518401099045,0.24037240226986858
2024-05-28,0.009652360906176901,0.016642650737098513,0.004299622695398075,0.010148164230681073,0.5058468827474806,0.2544655644130334,0.23968755283948617
2024-05-29,-0.007255765744686597,-0.019332395539148783,-0.0077614541969263096,-0.010454103334796287,0.505794004827508,0.25481274497214007,0.23939325020035196
2024-05-30,-0.006374265563594291,-0.020235082704629852,0.012485304346919598,-0.005382192694846619,0.5061335347858352,0.2543379528275831,0.23952851238658174
2024-05-31,-0.10056216391458032,-0.033821051427971205,0.007839535121953603,-0.05757744884037411,0.5060266150208067,0.25354513728960615,0.24042824768958712
2024-06-03,-0.0192069084924081,-0.02592141309295633,-0.02462683805840027,-0.022222697946508364,0.5041104777462917,0.2534446920523017,0.2424448302014066
2024-06-04,-0.001608744706156055,-0.0172624020958481,-0.002327507628895812,-0.005747172264941016,0.5044297348417096,0.2532478575557487,0.24232240760254165
2024-06-05,0.022600554081395385,0.03977348325810345,0.003464910732779695,0.02229873151957708,0.5048678087455768,0.25263594304202464,0.24249624821239857
2024-06-06,-0.03345531534138405,-0.044823929896666094,-0.004199071169864103,-0.02927148495884037,0.5048979928654693,0.2535638313788828,0.24153817575564798
2024-06-07,-0.02292937385019041,-0.003428457036595297,-0.01176395715379889,-0.015289695871132011,0.5044521104811849,0.2527358010847454,0.2428120884340696
2024-06-10,0.017694427015519192,0.025077366734032564,0.01140486918446304,0.018036701434707446,0.5036426949617365,0.25336573523120925,0.24299156980705425
2024-06-11,-0.008261685116152958,-0.014866146817174871,-0.014921412564784816,-0.011553509128151238,0.5036062368087761,0.2537404932065342,0.24265326998468958
2024-06-12,0.009581139667171593,0.018448746921211494,0.00010843606449247496,0.00953268860598792,0.5039543694515686,0.25356397755395665,0.24248165299447477
2024-06-13,0.0171027614771605,0.026772461850995983,7.130419826865501e-05,0.015437595137081334,0.5039590337654183,0.25403895490772843,0.24200201132685334
2024-06-14,-0.005857745630283702,-0.03392234648446457,0.0031860016114487744,-0.010822674297593681,0.5041342783012435,0.2546438579203,0.24122186377845659
2024-06-17,0.020828647989903026,0.004803682060177968,-0.006766686272824914,0.010091572862564683,0.5046580052994994,0.25341049709066776,0.24193149760983274
2024-06-18,0.0483735509754731,0.026173954749838375,-0.007706814537929096,0.029234581105702498,0.5057956905338432,0.2531285039766322,0.24107580548952473
2024-06-20,-0.020924879358043363,-0.021184329677676212,0.01616690187382271,-0.012117780986155447,0.5078268887619802,0.252962984241424,0.23921012699659586
2024-06-21,0.009631778653061676,-0.008026002647313716,-0.003604223313834217,0.0019885044400980685,0.5068857202435728,0.2524804048339022,0.2406338749225249
2024-06-24,-0.030502964836594575,-0.028152533821629782,0.006785535896457029,-0.020948442728117658,0.5076992703434167,0.251949637780002,0.24035109187658132
2024-06-25,0.029904064098329092,0.030199476966070688,0.020905640904016105,0.027802978159187315,0.5066788856740853,0.25156740474460215,0.24175370958131262
2024-06-26,-0.02512492197673148,-0.02511258556538054,0.003130637201948209,-0.01830081998398187,0.5069023262942748,0.2516939573813423,0.2414037163243829
2024-06-27,0.014736111635487529,-0.005171120852263751,0.006707409439267324,0.007785865131840467,0.5061747913670345,0.25133336307398174,0.2424918455589838
2024-06-28,-0.004422166638070786,-0.007169029856146203,-0.013562074427192298,-0.007326515995424717,0.5069133713008823,0.25065005306893984,0.24243657563017784
2024-07-01,0.012359952750491695,-0.002551492342742101,-4.96369896871481e-05,0.005617675236083799,0.5072224855601417,0.25065826697712545,0.24211924746273292
2024-07-02,0.0055057843078495,0.0035302424744322325,0.008929503197432501,0.0058394091084118145,0.5079406268410691,0.25022836262804815,0.24183101053088285
2024-07-03,0.016284592189869218,0.049066320249190776,0.0035907666307959385,0.02141177973495502,0.5079049997132856,0.25010702965069104,0.2419879706360234
2024-07-05,-0.01136059289971414,-0.019898048006002773,0.01670846378301727,-0.00674133403368965,0.5073552759477242,0.2515621775415803,0.2410825465106954
2024-07-08,0.027709580870892037,0.009471099573421146,-0.004012866460687177,0.015448696251922592,0.5068612662030691,0.25086705814214466,0.24227167565478622
2024-07-09,-0.0027414070265293633,0.008438255833087216,0.003501328956439953,0.0015659364000680952,0.5081660252432043,0.2505513663950439,0.24128260836175175
2024-07-10,0.0166802633176321,0.02220660165579617,0.009324089489700427,0.016291256515533266,0.5077063273265564,0.25091309729052197,0.24138057538292162
2024-07-11,-0.03226155222553839,-0.020533662089242417,-0.02295637912258819,-0.02707241142666117,0.507747573960829,0.2512248668987169,0.24102755914045396
2024-07-12,0.014008938017066411,-0.0057577543958997985,0.006558322560114386,0.0072388775134838886,0.5071942541462354,0.2515699120194849,0.24123583383427968
2024-07-15,0.0026568787235879596,-0.00497010168361763,0.00924116693026685,0.002331529279326021,0.5079151142944112,0.2508838760823072,0.24120100962328148
2024-07-16,-0.011021965561697433,0.010734696732160728,0.011831777861356215,-5.158866642452232e-05,0.5079495385816696,0.25049934217563447,0.241551119242696
2024-07-17,-0.07358051655229336,-0.07685528233761012,-0.008707183037784135,-0.05869336399125007,0.506779291950165,0.2510667077193116,0.24215400033052342
2024-07-18,0.004833245153725778,0.015249717184561437,-0.019726180592558002,0.0014566374359561,0.5057127603762096,0.2505383306226049,0.24374890900118557
2024-07-19,-0.0070505177822440075,0.0012896075863583583,-0.01312493207705164,-0.00642899780968701,0.5060696667821475,0.2512641772729223,0.2426661559449303
2024-07-22,-0.02904493574725135,0.036901436330578775,0.0017938396356872814,-0.004975096962630512,0.5060033286592579,0.25167163887666516,0.24232503246407694
2024-07-23,-0.0028102775925626564,0.012467283503297474,-0.0010010956752611506,0.0015075755743104674,0.5034438181345466,0.25389043895954666,0.24266574290590662
2024-07-24,-0.05685361407688627,-0.08789545864124974,-0.010603686983512994,-0.05353564267098722,0.5029870682828793,0.2544752181070322,0.24253771361008852
2024-07-25,-0.011878062613108087,-0.024162616695781125,-0.012364896827664765,-0.01511670824551052,0.501975641282121,0.2539635089143964,0.24406084980348255
2024-07-26,0.017223603316891767,0.021887088940723,0.004541212905671295,0.01530864775630662,0.502316850024675,0.25348137157229544,0.24420177840302965
2024-07-29,-0.012836334285187193,-0.0016108325275411284,0.0018344564692408898,-0.006412409457302355,0.5025184371838421,0.2538315610660555,0.24365000175010249
2024-07-30,-0.02852671681374978,-0.0487599535875309,-0.01798492600115135,-0.031094770226121803,0.501840507078559,0.25408739459654445,0.24407209832489657
2024-07-31,0.015291861647838542,0.08436680157735355,0.004709681135715867,0.030187968423449965,0.5021098399616744,0.25314586081630724,0.24474429922201843
2024-08-01,-0.03102561682729658,-0.05612554715060788,0.006339555304695173,-0.028304988572909452,0.5014536547377244,0.2546644626653085,0.24388188259696716
2024-08-02,-0.06487612673179843,-0.049969493532101304,0.009941936971707532,-0.04272464712047125,0.5009985126212047,0.25342151458991635,0.24557997278887891
2024-08-05,-0.043200795418203174,-0.032340355158408864,-0.029512265616042477,-0.037070216433321576,0.5,0.2523561950593601,0.2476438049406399
2024-08-06,-0.0017179118685545964,0.021814008113070882,0.017499619751995394,0.008979296311332124,0.5,0.2522819640975486,0.2477180359024513
2024-08-07,-0.03355886176332642,-0.032399449835024664,0.007762365755817753,-0.023034897758483757,0.5,0.25239520688005834,0.24760479311994157
2024-08-08,0.05790433701483274,0.058317554264795346,0.013991197428900795,0.04708879894636536,0.5,0.2513410196498898,0.24865898035011003
2024-08-09,0.0051567607302221985,0.00022795443074389668,0.0026554867121249734,0.0032971873352479935,0.5009383728283348,0.2518127228168606,0.24724890435480468
2024-08-12,0.029725165390552883,0.020519648756026188,-0.00042373129494414446,0.019955316467342023,0.5011339862050856,0.2516504486750009,0.24721556511991347
2024-08-13,0.031382849298640325,0.04215318998172209,0.0084933817000028,0.028459073559748714,0.5021615362484776,0.2516794384448476,0.24615902530667483
2024-08-14,0.03319221423554778,0.02629420219877458,-0.0003814955719219082,0.02322126656351295,0.502468297890278,0.25240341874054883,0.24512828336917325
2024-08-15,0.08442146507621724,0.03137762105618195,-0.0014597944942257672,0.05007667948795538,0.503519422902576,0.2525653004693417,0.24391527662808224
2024-08-16,-0.012712911907234522,-0.010810137852268439,0.003403798028502066,-0.008329541340286363,0.5053424312032129,0.25249037402241187,0.2421671947743753
2024-08-19,0.004827349661932138,0.014920592002315658,-4.861492810803725e-05,0.006190755906017229,0.5048769767648182,0.2523586313324184,0.24276439190276342
2024-08-20,0.0037219287098293474,-0.007524564110505949,0.007026687907479401,0.001679800000953845,0.5047321136960906,0.25282153088215126,0.24244635542175832
2024-08-21,0.01121153867062108,0.0053644298377508726,0.0220265446877268,0.012361122130569823,0.5049482740107832,0.2523331505789784,0.2427185754102383
2024-08-22,-0.018017526927658123,-0.01049887309165635,0.006897825666476454,-0.010063407073204193,0.5048259904484714,0.2519624700016493,0.24321153954987926
2024-08-23,0.01723624715457291,0.016877909755328657,0.0064371333232858445,0.014510133073571909,0.5039823168344153,0.2519388628763854,0.24407882028919925
2024-08-26,0.002618927127102396,-0.006266324179297326,0.0029576136944822937,0.00046180085518838414,0.5042706870885875,0.2520640493322042,0.24366526357920823
2024-08-27,0.008011289906154776,0.011219082336934324,0.001441544476545061,0.00721705970347067,0.5044990018357423,0.25170807318915334,0.2437929249751044
2024-08-28,-0.011895043956256438,-0.0043892259638134146,0.004472435582115668,-0.006018743121588231,0.5045830145569197,0.2519196344797152,0.24349735096336517
2024-08-29,-0.008159178780640616,-0.017878058666841445,-0.0007021427526938314,-0.008788619465567943,0.503960232450873,0.25200560624951807,0.244034161299609
2024-08-30,0.03682010268288242,0.010069006515968612,0.009341852895009476,0.023374514527243904,0.5040264406858873,0.25152483616026877,0.24444872315384394
2024-09-03,-0.07604704764922432,-0.045473816339290596,0.010657116036484412,-0.04724633804916454,0.5054495591999811,0.2508220008827186,0.24372843991730034
2024-09-04,0.009072008681925222,-0.002764835040023191,0.001827093080836173,0.004327770865160955,0.5037554355776406,0.25021903648832533,0.246025527934034
2024-09-05,-0.005929655828458724,-0.003226202240889172,-0.009347621630006242,-0.006094672339761082,0.5042572890437347,0.24984648557680525,0.2458962253794602
2024-09-06,-0.0398346147969452,-0.020697418510472947,0.002823136349798583,-0.024568157136939744,0.5042747116684837,0.2499970073716318,0.2457282809598844
2024-09-09,0.029957226091809286,0.01665370030026425,0.020558719187486457,0.02430591629959337,0.5026572276826872,0.25019861388470616,0.2471441584326067
2024-09-10,0.0046478025117765815,0.005225389422306252,0.0010287572277598207,0.003898360138523324,0.5032537436632245,0.24979668803418464,0.2469495683025908
2024-09-11,0.06213784410502984,0.016589405628901915,-0.007680456403623766,0.033525613363986295,0.5033329228444763,0.2498662949310708,0.2468007822244529
2024-09-12,-0.005207947763779382,0.007081365275659723,-0.0035982786013231127,-0.0017499309039601294,0.5057191189562448,0.24929559437365525,0.24498528667009994
2024-09-13,0.027067824929612943,0.005177159911337825,0.008614563238009465,0.017081430941571458,0.5053517138854712,0.24975821498905088,0.24489007112547792
2024-09-16,-0.00708286415753175,-0.0054998603226629195,-0.0023801050373194834,-0.0055388734726320304,0.5064114666497485,0.2491340572758452,0.24445447607440643
2024-09-17,0.010678197174232018,-0.004624646182171732,-0.013079651381767587,0.0010541410648815114,0.5062472546909368,0.24913607834468832,0.24461666696437478
2024-09-18,-0.002801182101833962,-0.008750894714631788,-0.006729294025579387,-0.005239731832850911,0.5072702805277132,0.2488385799917393,0.24389113948054747
2024-09-19,0.01850581517074919,0.013886610672019831,-0.011981888790341863,0.009923872072017897,0.5075300437104198,0.24865513160961794,0.2438148246799622
2024-09-20,0.005791447537360421,-0.0016189773535397374,0.011250006820962147,0.005272044552974151,0.5084437703729552,0.24886127464316338,0.24269495498388138
2024-09-23,0.015875390346200113,-0.000808878680992553,0.013819189054759798,0.011229671634738625,0.5084990004503028,0.24850129129212936,0.24299970825756764
2024-09-24,0.007423020853305928,0.012082334170749923,-0.008502334939599251,0.004705983886781003,0.5089947892533428,0.24787358414329302,0.24313162660336426
2024-09-25,0.0023907607915126805,0.005659714147196089,0.007771223850099984,0.004506838584670917,0.5092846236066978,0.24825751976691157,0.24245785662639055
2024-09-26,0.020477298401248418,-0.005199292606356172,-0.012502805558851637,0.00609958097548172,0.5090583015425549,0.24831760270764827,0.24262409574979674
2024-09-27,-0.01143615024733613,-0.007640997105827552,0.0019393326745902328,-0.007263438943028925,0.5105951478569223,0.2477278957861647,0.24167695635691303
2024-09-30,-0.0032870187225474043,0.004211018717376873,0.006680259791705352,0.0009838256362282856,0.5101475941803918,0.24770809430644763,0.24214431151316057
2024-10-01,-0.030430445702742042,-0.017555931006522568,0.006369341505017075,-0.018317642300321728,0.5096900376041438,0.2478759176820733,0.24243404471378305
2024-10-02,0.009944151336137649,0.005882885232217398,0.005062832218017547,0.007747762106768196,0.5083926939774366,0.2479143526158173,0.24369295340674607
2024-10-03,-0.005264101623090989,0.005207209378294182,-0.005253531985719799,-0.00266655578399696,0.5086271831172069,0.24781725466643062,0.24355556221636254
2024-10-04,0.017839855629260788,0.02145870065430877,0.0023561323190335695,0.014969054498907699,0.50834958142977,0.2482272453065634,0.24342317326366655
2024-10-07,-0.006764805405070999,-0.005830822235105855,-0.025356648938197224,-0.011046358292769972,0.5086555433864175,0.24856547404270826,0.24277898257087419
2024-10-08,0.016962452246128985,0.01696733624797897,-0.0017753512012845807,0.012428179680552806,0.5091123563283694,0.24883750683737085,0.24205013683425988
2024-10-09,0.03365066900537683,0.0034370497515267364,-0.006718841119430404,0.01638289863873505,0.5095966391484468,0.24907446393780466,0.2413288969137487
2024-10-10,0.005599980195670169,-0.007948963585293253,-0.00878849275760274,-0.001221054578452869,0.5114442731038488,0.2483964767003275,0.24015925019582363
2024-10-11,0.057724353714924126,0.010504686486311532,0.01940662445552932,0.03682399254960208,0.5121768486538559,0.24804550797939848,0.23977764336674567
2024-10-14,0.01761551172822129,0.008734126186459523,0.008907186148370346,0.013340707900166261,0.5140192607243793,0.24688162666003718,0.2390991126155834
2024-10-15,-0.03081626856495027,0.005816859866814572,0.002273749844848553,-0.013876542994460965,0.5144806882182948,0.2466428081267773,0.23887650365492802
2024-10-16,0.00979737640182913,0.010012406621323485,0.023735594369376518,0.01319143316920096,0.5126503009719707,0.24766327084475354,0.23968642818327573
2024-10-17,0.004081269087076178,-0.0035311346493820763,-0.00365939904572384,0.00033777151657106853,0.5122846424754716,0.2474977957062183,0.24021756181831014
2024-10-18,-0.013832947048704858,0.006188249334883859,0.007376629221927204,-0.003791134861395435,0.5126873590173765,0.24729671248967372,0.24001592849294964
2024-10-21,-0.006363801576825627,-0.006976718687891699,0.02974955717101091,0.002172421187242972,0.5116061542629948,0.24781492771642416,0.24057891802058098
2024-10-22,0.003639838862253756,-0.005914067881424345,0.00013651906622780263,0.0004290797736415336,0.5106871499111388,0.24733793719413424,0.24197491289472692
2024-10-23,-0.021229218236899938,-5.412864938262688e-05,0.0018970928928988922,-0.010403147463824272,0.5110314299792998,0.2470086043393697,0.24195996568133055
2024-10-24,0.07687276654957782,-0.004304384151176103,-0.0044299422751725714,0.03705491462560517,0.5098695501245207,0.24754533922661165,0.24258511064886767
2024-10-25,-0.00104894426753314,-0.007702336634017352,-0.015446722576681485,-0.006158706942673878,0.5127223282720725,0.24610772648815832,0.2411699452397691
2024-10-28,0.028310851160699608,0.009571660676038244,0.012058372808193404,0.019788521243698107,0.5132724068270181,0.24602777196407444,0.24069982120890734
2024-10-29,0.003971374107097951,-0.0035638871249465596,0.009103837732020318,0.0033548442129127222,0.5141909505759708,0.2455000565710741,0.2403089928529551
2024-10-30,-0.015344207846313703,-0.0017027927764986517,-0.006192881617165025,-0.009798301805394649,0.5142573023367648,0.2451435127979995,0.2405991848652356
2024-10-31,-0.02929364269940593,9.231096592661932e-05,0.009641972475600983,-0.012702649618146164,0.5136583296256496,0.2455604355851104,0.24078123478923996
2024-11-01,-0.0041059761528606424,-0.006517419978482912,-0.020766425687425483,-0.008730085195409208,0.5118683951788492,0.2462194905009077,0.2419121143202431
