date,fold,n_universe,stat,oracle,turnover
2019-05-24,1,277,-0.519225479941872,3.0166228187801765,0.2
2019-05-28,1,277,-0.1183169977778004,2.8046338088969547,0.2
2019-05-29,1,277,1.121418382705742,2.6252169421430316,0.2
2019-06-14,1,278,0.19800843856232977,2.750513193960327,0.2
2019-06-18,1,278,-1.285725828315421,2.1275558016570826,0.2
2019-06-19,1,278,-1.9348947094222257,2.8153393325939304,0.2
2019-06-20,1,278,-1.8772472812839482,3.0465756234406687,0.2
2019-06-21,1,278,-1.7314574988002889,3.617192094798754,0.2
2019-06-24,1,278,-0.8751725386087381,3.4852584549594416,0.2
2019-06-25,1,278,0.30981761405124547,3.7463814653355336,0.0
2019-06-26,1,278,1.0369023884866337,2.535621125737627,0.2
2019-06-27,1,278,1.1531249618053199,2.6508003183799773,0.2
2019-06-28,1,278,1.495261509067722,2.5298330574294647,0.0
2019-07-01,1,278,1.5426642644413944,2.673700378061932,0.2
2019-07-02,1,278,0.5512382319668667,3.401016702438413,0.2
2019-07-03,1,278,1.000707635291676,3.319632655336675,0.2
2019-07-05,1,278,0.43335764512330066,3.853994576981306,0.2
2019-07-08,1,278,0.18962789248108916,3.330598396389553,0.0
2019-07-09,1,278,-0.876580493999391,3.37178437009561,0.2
2019-07-10,1,278,0.1351496146575861,3.06832195027054,0.2
2019-07-11,1,278,-0.25153470899976316,2.84856550398183,0.2
2019-07-12,1,278,0.07803841577533487,3.0411437138003827,0.0
2019-07-15,1,278,0.0037643229924949314,3.7182091520181944,0.0
2019-07-16,1,278,-0.22308331029455447,3.8307553351253687,0.0
2019-07-17,1,278,-0.8796198104275967,3.342765212759236,0.0
2019-07-18,1,278,-0.8882347869963718,3.8113794984729545,0.0
2019-07-19,1,278,-0.39689030260173963,2.821986946381449,0.0
2019-07-22,1,278,-1.4449260123623469,2.9907133212790256,0.0
2019-07-23,1,278,-1.3270034113066056,3.016592891206783,0.0
2019-07-24,1,278,-1.1717789843805382,2.564231500133426,0.0
2019-07-25,1,278,-0.6310301611109922,3.058603644932437,0.0
2019-07-26,1,278,-1.0559443515693734,3.0875329650220316,0.0
2019-07-29,1,278,-0.3386592534065276,2.903907306802206,0.0
2019-07-30,1,278,0.09090725557436968,2.357531230843507,0.0
2019-07-31,1,278,0.057292433231191486,2.1982716940200056,0.0
2019-08-01,1,278,-0.030270282240009463,2.6841795538531508,0.0
2019-08-02,1,278,0.23487594162964393,3.067635213469946,0.0
2019-08-12,1,278,-0.7616890958161261,3.608982659059282,0.2
2019-08-13,1,278,-0.7517324154046914,3.2408149542134614,0.0
2019-08-21,1,278,0.028285979645175523,3.144482215498374,0.2
2019-08-22,1,278,0.4466717174596958,3.5891090399333523,0.0
2019-08-23,1,278,-1.1168034887177452,3.202522054497853,0.0
2019-08-26,1,278,-1.2879265496414083,2.9664948511283846,0.2
2019-08-27,1,278,-1.230967804059505,3.0922374556628713,0.0
2019-08-28,1,278,-1.204528539646583,3.1988831206503283,0.0
2019-08-30,1,278,-2.1156689487862668,3.16308153386675,0.2
2019-09-03,1,278,-1.8973453588693423,3.1478317804809457,0.2
2019-09-04,1,278,-1.9568532128710405,2.602668216481462,0.0
2019-09-05,1,278,-1.8722347284344782,2.785792402910688,0.2
2019-09-06,1,278,-2.066774955581877,2.2395953274289946,0.4
2019-09-09,1,278,-0.6555681009381148,3.1691143013384275,0.2
2019-09-18,1,279,-0.09108866720054201,3.4163529224455202,0.4
2019-09-19,1,280,0.22928794319760082,3.336529460496029,0.2
2019-09-20,1,280,-0.6302867018573443,2.938158876503839,0.0
2019-09-23,1,280,-0.5527299034300326,2.758352468325982,0.0
2019-09-24,1,280,-0.05335469358888462,3.2379023520925303,0.2
2019-09-25,1,280,0.19596598012988334,2.4462676740741944,0.0
2019-09-26,1,280,1.1715275615939753,2.716981283972435,0.2
2019-09-27,1,280,2.412153694190895,3.596436249989375,0.2
2019-09-30,1,280,1.8086131251159059,3.9622014117346125,0.2
2019-10-01,1,280,0.897215645875127,3.397358768065588,0.2
2019-10-02,1,280,1.0497703234354803,3.9054228763315004,0.0
2019-10-03,1,280,0.39772515920932777,2.569009763636088,0.2
2019-10-04,1,280,0.11500864798069099,3.0738987227764833,0.2
2019-10-07,1,280,-0.1513596507320911,2.860145503692545,0.0
2019-10-08,1,280,0.00797944949527775,2.67368714574962,0.0
2019-10-09,1,280,-1.0550136981196008,2.9345948492299354,0.0
2019-10-10,1,280,-1.061302950076217,3.245770731709282,0.0
2019-10-11,1,280,-1.272277380302159,2.3672384735584977,0.0
2019-10-14,1,280,-1.557073645443492,2.159414423324757,0.0
2019-10-15,1,280,-1.6000751648111187,2.1704894563739354,0.0
2019-10-16,1,280,-1.5491236385967322,2.2737663660523473,0.2
2019-10-17,1,280,-0.6099246738569191,3.0467154225929005,0.2
2019-10-18,1,280,0.471261854218878,3.3427417554481442,0.2
2019-10-21,1,280,0.464491711647954,3.7773412979665744,0.2
2019-10-22,1,280,0.6525455146619057,3.765602428053886,0.2
2019-10-23,1,280,1.3121030722221587,3.7306310619583534,0.2
2019-10-24,1,280,0.11731563820880422,4.055063987340521,0.0
2019-10-25,1,280,-0.020065444749862705,4.095531515099558,0.2
2019-10-28,1,280,-0.43224568910902506,3.6728104536301736,0.0
2019-10-29,1,280,-0.5375114555581508,3.5351195376229247,0.0
2019-10-30,1,280,-1.1196045338680085,3.4739938073046224,0.0
2019-10-31,1,280,-0.6757092153776689,2.9523358838531135,0.2
2019-11-01,1,280,-0.8538126922327187,3.1589026383563814,0.2
2019-11-04,1,280,-0.32331833190110004,3.671239934159403,0.2
2019-11-05,1,280,0.3335960434197395,3.6102985799049017,0.0
2019-11-06,1,280,0.6130275847808004,4.139165051218778,0.0
2019-11-07,1,280,1.1634865293521492,3.9663711159100843,0.0
2019-11-08,1,280,0.9883756814632653,4.222976511040381,0.2
2019-11-11,1,280,1.1925005645011368,3.8883453608868592,0.2
2019-11-12,1,280,1.2845131340584537,3.5864111465669977,0.2
2019-11-13,1,280,1.7971347044489803,3.879998120271164,0.2
2019-11-14,1,280,0.40675276976694974,3.8847720675766206,0.2
2019-11-15,1,280,0.5482579884495756,3.6875644624691524,0.2
2019-11-18,1,280,0.14518060406283137,3.948408979270096,0.0
2019-11-19,1,280,-0.03714194472969057,4.274071022786897,0.0
2019-11-20,1,280,-0.5178455094387066,3.848786138911371,0.0
2019-11-21,1,280,0.2186881687555366,4.063200228861826,0.2
2019-11-22,1,280,-0.9261644341520728,3.522803182944119,0.2
2019-11-25,1,280,-0.3471657264405508,3.1681281988308507,0.0
2019-11-26,1,280,-1.7089328608316954,2.9672401794909566,0.0
2019-11-27,1,280,-1.2777381974175752,2.334537070755532,0.0
2019-11-29,1,280,-1.409266608942892,2.215555934635265,0.0
2019-12-02,1,280,-0.26051495071696684,2.7320303857913943,0.0
2019-12-03,1,280,-1.2175473679924722,2.8677602357836234,0.2
2019-12-04,1,280,-0.8066173456066041,2.866398275475378,0.0
2019-12-05,1,280,-0.5006372660067141,3.04641187884211,0.0
2019-12-06,1,280,0.11938548105055569,2.726314984561893,0.0
2019-12-09,1,280,-0.3167175699947664,3.4104384234481713,0.2
2019-12-10,1,280,0.25571700839383293,3.3315726776964745,0.2
2019-12-11,1,280,-0.2540532448270685,3.4289192020547814,0.2
2019-12-12,1,280,0.33482867973511093,3.1396129122877996,0.2
2019-12-13,1,280,-0.4831946310400142,3.507222203993885,0.2
2019-12-16,1,280,-0.21557807987803893,4.105772808348586,0.2
2019-12-17,1,280,0.2031445454548358,4.056834456165399,0.2
2019-12-18,1,280,0.41665686474912655,4.25401284584963,0.0
2019-12-19,1,280,0.7017053016843817,3.9291504339874956,0.0
2019-12-20,1,280,-0.24926568060183793,3.829313627888413,0.0
2019-12-23,1,280,-0.5949079235110382,3.3510029718424774,0.2
2019-12-24,1,280,0.4146266090017953,3.7108314844613943,0.0
2019-12-26,1,280,-0.06803664730740067,3.6754462997196184,0.2
2019-12-27,1,280,0.6041604845034877,3.972249369654964,0.2
2019-12-30,1,280,0.6773847623128748,3.8272218722614646,0.0
2019-12-31,1,280,0.7355964259406349,3.7077192170852173,0.0
2020-04-01,2,281,-0.6697603060038883,4.394459748353064,0.0
2020-04-02,2,281,-0.07699967557881757,4.146920796270696,0.2
2020-04-03,2,281,0.07553968874408043,3.853839806484975,0.4
2020-04-06,2,281,0.4491128027527623,4.55779251078677,0.4
2020-04-07,2,281,1.358060472889137,4.422507479875682,0.2
2020-04-08,2,281,1.1531384794069455,3.6130037068473926,0.2
2020-04-09,2,281,1.6041997488510784,3.5704988580009767,0.4
2020-04-13,2,281,1.0947574054220646,3.702254788831577,0.0
2020-04-14,2,281,0.7512431536732036,3.8513613477102404,0.2
2020-04-15,2,281,0.3854462611056303,4.048607006552591,0.2
2020-04-16,2,281,-0.002854120884378451,4.661881369921685,0.4
2020-04-17,2,281,0.7502395092549129,4.52270347243949,0.4
2020-04-20,2,281,0.16283647911282303,3.3091246153729967,0.2
2020-04-21,2,281,-0.24834829000695538,2.8252938414471775,0.0
2020-04-22,2,281,-0.5036472083006013,2.975559037932107,0.2
2020-04-23,2,281,-1.1282096894112301,3.0057208039875123,0.2
2020-04-24,2,281,-1.3998807409698784,3.7044562825204985,0.4
2020-04-27,2,281,-1.0930796713790296,3.6128118660221977,0.2
2020-04-28,2,281,0.40305544663222675,3.286517422951005,0.2
2020-04-29,2,281,0.6187249390943933,2.805808971038243,0.2
2020-04-30,2,281,0.7656611771991552,3.5207636508703724,0.2
2020-05-01,2,281,-0.23179523827377344,2.7361703103045505,0.8
2020-05-04,2,281,-0.2468290513662712,3.166366792094268,0.4
2020-05-05,2,281,0.3051832229774302,4.4114053731995195,0.2
2020-05-07,2,281,0.17509474162577604,3.7423384632054697,0.2
2020-05-08,2,281,0.44872963455707165,3.287628603298356,0.2
2020-05-11,2,281,-0.5058880674766784,3.68112922775227,0.0
2020-05-12,2,281,-0.3011217657308171,3.350319676206811,0.2
2020-05-13,2,281,-0.2769624388797281,3.0103881035531606,0.2
2020-05-14,2,281,-0.14853887609056707,2.9337415405643243,0.4
2020-05-15,2,281,-0.35832549256471513,2.8662554987714755,0.2
2020-05-18,2,281,-0.974050573310727,2.962779207951738,0.2
2020-05-19,2,281,-0.7642878024479623,2.805961625441059,0.4
2020-05-20,2,281,-0.9551022381267421,2.9163051735346377,0.4
2020-05-21,2,281,-0.7827173895363806,3.2603400676789462,0.2
2020-05-22,2,281,0.05782065926777001,3.6382141342032157,0.4
2020-05-26,2,281,0.6059347364503975,4.067037962386759,0.0
2020-05-27,2,281,0.3108741652448474,4.585395822659897,0.2
2020-06-01,2,281,-0.6746172064330965,4.4009308646708725,0.4
2020-06-04,2,281,1.3022011384336918,3.0315749107213352,0.4
2020-06-05,2,281,0.9008537510452272,3.0704232860638148,0.4
2020-06-08,2,281,1.30830348687131,2.720534424285347,0.4
2020-06-11,2,281,0.5915469821251081,3.7019587925498505,0.4
2020-06-12,2,281,0.7564201379067107,4.013292860784142,0.2
2020-06-15,2,281,0.17585684135680815,3.8491470219492903,0.2
2020-06-16,2,281,-0.36987968384891906,3.709938088104523,0.2
2020-06-17,2,281,-0.09243368870562672,3.531960375588409,0.2
2020-06-23,2,281,1.0609806826423818,2.9306241989849346,0.4
2020-06-24,2,281,0.6394818190335971,3.356302612403822,0.2
2020-06-26,2,281,0.8413447617458745,4.718040394998828,0.2
2020-06-29,2,281,1.0048375284065718,4.342163859224837,0.2
2020-06-30,2,281,1.3311637891265764,3.4713995468655616,0.2
2020-07-01,2,281,1.6201412139243931,3.2602503640941833,0.0
2020-07-07,2,281,-0.14177781792824848,2.675612705857464,0.2
2020-07-09,2,281,-1.038034106561004,2.2184764659328655,0.2
2020-07-10,2,281,-0.7853288238088176,2.4511716976207394,0.2
2020-07-13,2,281,0.28305940227121307,3.43001945311939,0.2
2020-07-14,2,281,-0.34393109185217546,3.1580711015716547,0.2
2020-07-16,2,281,0.08364309381662055,3.5727381575508788,0.0
2020-09-03,2,281,-1.3780358507921742,1.9608693949554652,0.6
2020-09-04,2,281,0.21084374764923783,2.625846904553248,0.2
2020-09-08,2,281,0.2949560474649992,3.903046040733634,0.4
2020-09-09,2,281,-0.777443089727224,4.164906960875605,0.0
2020-09-10,2,281,-0.45752472345686374,4.528776652233987,0.0
2020-09-11,2,281,-0.3852620345383608,4.774032722247135,0.2
2020-09-14,2,281,1.3308370034673989,4.181778250980068,0.4
2020-09-23,2,282,0.19862082937409475,2.849866297551722,0.4
2020-09-25,2,282,-0.5604072095467869,2.62796167030236,0.0
2020-09-28,2,282,-0.2399856660292091,2.9933677311042777,0.2
2020-09-29,2,282,-0.004091006455009632,2.96840910308872,0.0
2020-10-28,2,283,-0.8112187771763881,3.497507384691288,0.6
2020-10-29,2,283,-0.14575465791848857,3.7685135009640747,0.2
2020-10-30,2,283,1.1582737442921223,3.852457747857028,0.0
2020-11-02,2,283,0.12774876592551776,3.287050584044253,0.2
2020-11-03,2,283,-1.0137702129096167,2.8422999086927403,0.2
2021-04-01,3,288,0.6815798627878616,2.1258612700111152,0.0
2021-04-05,3,288,1.4958681035045893,2.7200574859143343,0.0
2021-04-06,3,288,1.5306770460956582,3.465763380663804,0.0
2021-04-07,3,288,1.48429857279682,3.2328511646221436,0.0
2021-04-08,3,288,1.0857613873213967,3.345058262674839,0.0
2021-04-09,3,288,-0.17013589432423104,3.1462351540134135,0.6
2021-04-12,3,288,0.8686823610319877,3.506313864414248,0.0
2021-04-13,3,288,0.7277666273237633,2.6326798174816486,0.2
2021-04-14,3,289,-0.3110734193308393,3.1022298080504322,0.2
2021-04-15,3,290,-0.03142366187243381,2.7330212683600523,0.2
2021-04-16,3,290,-0.10814255580541801,3.21732308011011,0.2
2021-04-19,3,290,-0.3738522322322526,3.8468118009130876,0.2
2021-04-20,3,290,0.3762015386030563,3.3646280899891527,0.0
2021-04-21,3,291,0.15733235013147132,3.568487855057114,0.2
2021-04-22,3,291,0.3974950555404921,3.2518385017958513,0.0
2021-04-23,3,291,0.06144690999685835,3.1976622695029873,0.2
2021-04-26,3,291,-0.03198947932777838,2.6722835068850936,0.2
2021-04-27,3,291,-0.5039434137460214,2.009665264183725,0.2
2021-04-28,3,291,-0.12928241607653382,2.0836165928973043,0.2
2021-04-29,3,291,-0.016999020237622862,1.8330292883899404,0.0
2021-04-30,3,291,-0.1813655589337079,2.5831780900528694,0.2
2021-05-03,3,292,-0.4189910342466404,2.2762932833417437,0.2
2021-05-04,3,292,-0.6750948626910759,2.999416396904576,0.0
2021-05-05,3,292,-0.5432957408543538,2.8072368591765926,0.2
2021-05-06,3,292,0.8930528725583351,2.8909306500763527,0.2
2021-05-07,3,292,0.16860446596566153,2.4465899123238932,0.2
2021-05-10,3,292,1.105973228327632,4.210956475674921,0.4
2021-05-11,3,292,1.323881721330649,4.120851523948078,0.2
2021-05-12,3,292,0.952158553050807,4.017727373894492,0.0
2021-05-13,3,292,-0.41638328483176057,4.49823048837508,0.2
2021-05-19,3,292,2.829503772570379,4.894203706418188,0.2
2021-05-20,3,292,3.069965004537896,5.400652822729283,0.0
2021-05-21,3,292,2.1862061571867684,4.220758597355843,0.2
2021-05-25,3,292,1.7186939919202924,4.410161432761371,0.0
2021-06-02,3,292,0.39164339078512805,4.275648066426209,0.2
2021-06-03,3,292,-1.2346299437100483,4.134293788242078,0.2
2021-06-04,3,292,-0.4020322194250158,3.451694416142896,0.0
2021-06-07,3,292,-0.316030058842693,3.021955168870723,0.2
2021-06-08,3,292,-1.5008850401847589,2.418542624845349,0.0
2021-06-09,3,292,-1.803157431012042,2.938167702913748,0.2
2021-06-10,3,292,-0.1929796799068641,3.3702619982398345,0.0
2021-06-11,3,292,-0.23037108874593493,3.3893469990876723,0.4
2021-06-14,3,292,-0.3935444930066415,2.9414497884403596,0.0
2021-06-15,3,292,0.443094166222833,3.391884992880626,0.2
2021-06-16,3,292,0.9755876582007064,3.3414863137357464,0.2
2021-06-17,3,292,0.5374845516340414,3.5371244512044426,0.2
2021-06-18,3,292,0.1765638674054237,3.6517573794485996,0.0
2021-06-21,3,292,0.750301674754216,3.3561078801975377,0.2
2021-06-25,3,292,-0.06479747079973461,2.5983266850883435,0.4
2021-06-28,3,292,-0.5760790391136869,2.359930780143131,0.0
2021-06-29,3,292,-0.15523368141371816,2.0487097267866856,0.2
2021-06-30,3,292,-0.15224591761314218,2.195689171765423,0.2
2021-07-01,3,292,0.31612315255067935,3.0218458622750655,0.2
2021-07-02,3,292,-0.47475382133824073,2.8150574425065424,0.4
2021-07-06,3,292,-0.8039074824813849,3.1740852982405876,0.2
2021-07-07,3,292,-0.8053386433232604,2.4491782147546712,0.0
2021-07-08,3,292,-1.1087200953682934,2.154343150064561,0.0
2021-07-09,3,292,-0.9796752170654788,1.882440625843848,0.2
2021-07-12,3,292,-0.034902318594351445,1.979123862824455,0.0
2021-07-13,3,292,0.48313172615333216,2.5247989486416986,0.2
2021-07-14,3,292,0.8125512612615065,3.5045216759369433,0.2
2021-07-15,3,292,1.8361092721695045,3.537436934342243,0.2
2021-07-16,3,292,2.050004438525993,3.5537006164435505,0.2
2021-07-19,3,292,1.672888481288092,2.9064529049702883,0.2
2021-07-20,3,292,0.8991332931314202,3.687902215542807,0.0
2021-07-21,3,292,0.9532845678677688,3.4943855444301213,0.0
2021-07-22,3,292,-0.10265915090751176,3.0680957275700074,0.2
2021-07-23,3,292,-0.6780448994242212,3.7339465344826825,0.0
2021-07-26,3,292,-0.5234256043482659,4.314635327257553,0.0
2021-07-27,3,292,-0.17431106676391456,4.467484857145249,0.0
2021-07-28,3,292,-0.214544090323132,4.157758593803721,0.0
2021-07-29,3,292,-0.021104269668820112,4.225654656462827,0.0
2021-07-30,3,292,-0.13875775159311537,4.1458295444919635,0.0
2021-08-02,3,292,0.3577715758937206,3.7980644093999887,0.2
2021-08-03,3,292,0.462908449593065,3.814879101087359,0.0
2021-08-04,3,292,0.25438167181727966,2.899144034393154,0.0
2021-08-05,3,292,0.2536204687175865,2.766878618621884,0.0
2021-08-06,3,292,0.5541864221887327,2.7535803021813807,0.2
2021-08-09,3,292,0.20057378534497897,1.9716183643905771,0.0
2021-08-10,3,292,-0.2641572862362032,2.338501649967539,0.0
2021-08-11,3,292,0.02982545811080227,2.698755091060857,0.0
2021-08-12,3,292,-0.5118460709610451,2.577958769776724,0.2
2021-08-13,3,292,0.10608607011978462,3.075690848985123,0.2
2021-08-16,3,292,0.1835542756033985,3.9264034127942034,0.0
2021-08-17,3,292,1.896758750332871,4.688091060417793,0.0
2021-08-18,3,292,1.2981904046242934,4.903749019302802,0.2
2021-08-19,3,292,1.2724430332622254,4.968879340855687,0.0
2021-08-20,3,292,0.8549027984220382,4.215722930351864,0.0
2021-08-23,3,292,0.5829264952173231,5.538843461166886,0.0
2021-08-24,3,292,0.6307957995613798,4.714945112947824,0.2
2021-08-25,3,292,0.7340318730475011,3.956450835395535,0.2
2021-08-26,3,292,-0.2582997016441324,4.5386665580397025,0.2
2021-08-27,3,292,0.04862566706210989,4.515463600843296,0.2
2021-08-30,3,292,-0.25409972134893544,4.0485589313598656,0.0
2021-08-31,3,292,-0.7114781233310217,3.713511477940527,0.0
2021-09-01,3,292,-0.9075846663422894,3.72222441431762,0.0
2021-09-02,3,292,-0.42048369323847884,4.2098046483612634,0.0
2021-09-03,3,292,-0.4981733665323359,2.9888151922730715,0.2
2021-09-07,3,292,0.2538498442390297,3.3542283893650273,0.0
2021-09-08,3,292,0.5729729212342749,3.700320839669621,0.0
2021-09-09,3,292,0.669605161527827,3.703471205630182,0.0
2021-09-10,3,292,1.2413688172157995,3.063297344350886,0.2
2021-09-13,3,292,0.5054626904460243,3.6006312046973163,0.2
2021-09-14,3,292,0.798296839158731,3.383912631534163,0.2
2021-09-15,3,292,0.7159872086223119,3.402744784200331,0.0
2021-09-16,3,292,-0.05816308094742457,3.302097944293832,0.0
2021-09-17,3,292,-1.2026125810340624,3.40134195527319,0.2
2021-09-20,3,292,-1.0091234344485351,3.69263311184777,0.2
2021-09-21,3,292,-1.4538656327351693,3.2778941038508926,0.0
2021-09-22,3,292,-1.854823075012583,3.106223120138923,0.0
2021-09-27,3,292,-0.8039418213553124,3.279572000529549,0.0
2021-09-28,3,292,0.2009461981703364,3.6351704933203934,0.0
2021-09-29,3,292,0.5708814013003393,4.025348937753887,0.0
2021-09-30,3,292,0.7149323261351395,3.964878749808449,0.0
2021-10-01,3,292,0.4378789398958306,4.148079595425703,0.0
2021-10-04,3,292,0.5269079758628914,4.435138527716156,0.2
2021-10-05,3,292,0.4113813912463982,4.318019313036458,0.2
2021-10-06,3,292,0.9121932707542213,3.7493319984438194,0.0
2021-10-07,3,292,0.8615234186938097,4.0498797103777715,0.0
2021-10-08,3,292,0.815269768961486,3.7723389161726244,0.2
2021-10-11,3,292,1.514466439077474,3.657279162849438,0.0
2021-10-12,3,292,0.8061752325440923,3.490274168861011,0.0
2021-10-13,3,292,0.22982281498631876,3.71076247936304,0.0
2021-10-14,3,292,0.5160668442005225,3.2828817567799455,0.0
2021-10-15,3,292,0.12727428430297483,3.1648449964002325,0.0
2021-10-18,3,292,-0.2985523390167882,3.421506879358499,0.0
2021-10-20,3,292,-0.5345223043648956,3.01698032961147,0.0
2021-10-21,3,292,-0.4744028271152949,3.0057260936808468,0.0
2021-10-22,3,292,0.20484332484632173,3.1535367786505697,0.0
2021-10-26,3,292,0.49828768264829876,3.974149695544378,0.0
2021-10-28,3,292,1.3427239370502384,4.345928936237675,0.2
2021-10-29,3,292,1.0875529942922666,3.916809758129431,0.4
2021-11-01,3,292,0.39271001988789256,4.109795446104284,0.2
2021-11-02,3,292,-0.10568648717425005,4.111278932610048,0.0
2021-11-03,3,292,-1.3455235782943586,3.599571295988625,0.2
2021-11-04,3,292,-1.0263678982835882,3.861404621286634,0.2
2021-11-05,3,292,-1.238573601906564,3.807874810788955,0.2
2021-11-08,3,292,-0.9424685159368076,3.784152689828487,0.2
2021-11-09,3,292,-0.3617626130330575,3.1417336584886866,0.2
2021-11-10,3,292,-0.04057007556408195,4.115308801656668,0.0
2021-11-11,3,292,0.02109640522324572,3.972071712637247,0.0
2021-11-12,3,292,-0.6349596997512357,3.909435315072531,0.2
2021-11-15,3,292,-0.0057896305115724455,3.3186958897544003,0.0
2021-11-16,3,292,0.6212682607784551,2.1926703734791024,0.2
2021-11-17,3,292,1.1953634824746238,2.838053354945516,0.0
2021-11-18,3,292,0.14752637176021957,2.570816967648028,0.0
2021-11-19,3,292,-0.7955140307057403,2.2585369139841442,0.4
2021-11-22,3,292,-0.5360429126687876,2.2233389536580024,0.0
2021-11-23,3,292,-0.8187124798508303,2.8676845058234988,0.4
2021-11-24,3,292,-1.2720726457209135,2.678374830134634,0.0
2021-11-26,3,292,-1.8171782172817825,2.344900195242078,0.4
2021-12-01,3,292,-0.823425264686426,3.394127774742948,0.0
2021-12-02,3,292,-1.909671431706482,3.1798389994636773,0.0
2021-12-03,3,292,-0.7504045731932203,3.36190437289374,0.2
2021-12-06,3,292,-1.69524265633359,3.615581232308874,0.0
2021-12-08,3,292,-2.273364614554944,3.1258339676076927,0.2
2021-12-09,3,292,-1.554274647773415,3.1411556656428816,0.0
2021-12-10,3,292,-0.027474676973880497,2.9308341450143187,0.4
2021-12-13,3,292,0.22468645654450886,3.0979265847698816,0.2
2021-12-14,3,292,1.8606120207818564,3.0577518517011213,0.2
2021-12-15,3,292,0.04870490472815037,3.3481354727719754,0.2
2021-12-16,3,292,0.2453962745061229,3.175931227094048,0.2
2021-12-17,3,292,0.19301936768238107,3.051285627274754,0.2
2021-12-20,3,292,-0.3529797426690838,3.2359554257461127,0.2
2021-12-27,3,292,-0.15034857711786373,2.424876634671187,0.6
2021-12-31,3,292,-1.3023765541006307,2.383668667486684,0.2
2022-04-11,4,292,0.7079859324814173,3.701535265026642,0.0
2022-04-12,4,292,0.2854987922250749,3.0275308374108962,0.2
2022-04-14,4,292,-0.965514477685686,2.2879223714293637,0.2
2022-04-18,4,292,-1.5782679909253263,2.4140215976957586,0.0
2022-04-21,4,292,0.4499601609446128,2.797105976610223,0.2
2022-04-22,4,292,0.7768783851272245,2.934756252107242,0.0
2022-04-25,4,292,0.6588753933430594,3.2131694317042814,0.2
2022-04-26,4,292,1.2360895675108723,3.436240059281065,0.2
2022-04-27,4,292,0.7396518339950499,3.6103647350701893,0.0
2022-04-28,4,292,0.9204846397902063,3.384169697384963,0.0
2022-04-29,4,292,1.1312261436671354,3.2419778426334984,0.0
2022-05-02,4,292,0.03616134453850025,1.8643551876769646,0.0
2022-05-03,4,292,-0.11876167930648902,2.1883915830638854,0.0
2022-05-04,4,292,0.17458440722474483,1.5082763041703597,0.2
2022-05-05,4,292,-0.0174876791388577,1.7311324736356073,0.0
2022-05-06,4,292,0.041999098760083536,3.335239058154381,0.0
2022-05-09,4,292,1.4831981768062725,4.271849047836406,0.2
2022-05-10,4,292,1.0055291516989304,5.089800426846791,0.0
2022-05-11,4,292,0.15401494712424738,5.327089588229585,0.0
2022-05-12,4,292,0.4022511139912889,3.9891216210641205,0.0
2022-05-13,4,292,-0.040903354200842526,2.315578221970274,0.0
2022-05-16,4,292,-0.10089990207282587,2.234143952458851,0.2
2022-05-17,4,292,-0.03138503439032956,2.2580849475565405,0.0
2022-05-18,4,292,0.3737334554875677,3.8395682598615606,0.2
2022-05-19,4,292,0.26563009643272084,3.5100689798890423,0.4
2022-05-20,4,292,0.06355027727506209,4.244106359646956,0.4
2022-05-23,4,292,-0.5533146337605269,4.293837241947882,0.0
2022-05-24,4,292,0.9631823225006567,3.723259471850978,0.0
