date,day_pos,block,in_primary,in_primary_block,on_fixed,on_expanding,spy_vol20,n_usable,n_topdec,frac_flagged_unadjusted,spread_dgtw,spread_dgtw_w50,spread_raw,volmatched_topdec,refit_cutoff
2018-02-13,280,4,True,True,True,True,0.2547569895159713,269,27,0.28624535315985133,0.4235791602602271,0.15015763748131628,0.456384583895026,0.37175820050484254,2017-09-29
2018-02-21,285,4,True,True,True,True,0.2597451958307621,269,27,0.2973977695167286,0.4133833016633015,0.15957325758854898,0.45683209687896215,0.37942417166692183,2017-09-29
2018-02-28,290,4,True,True,True,True,0.2700345700047686,269,27,0.3382899628252788,0.12885511142065645,0.050429902217286895,0.18939829996921212,0.10199647603752433,2017-09-29
2018-03-07,295,4,True,True,True,True,0.20948198517352584,269,27,0.2825278810408922,0.27787610117901285,0.13912897435524554,0.3506661206384343,0.25602706090834604,2017-09-29
2018-03-14,300,5,True,True,True,True,0.15321719215439886,269,27,0.3828996282527881,0.05973449261318064,0.04128032317238375,0.1425874551119674,0.0024538705228949968,2017-09-29
2018-03-21,305,5,True,True,True,True,0.1466841095213887,270,27,0.3037037037037037,0.14045530210779444,0.07782644070011711,0.24664767677841762,0.10632029928404106,2017-09-29
2018-03-28,310,5,True,True,True,True,0.1997066518954912,270,27,0.2222222222222222,0.2572921550710061,0.06647322895040246,0.5004097095769064,0.22023385517015562,2017-12-29
2018-04-05,315,5,True,True,True,True,0.22034921109319155,271,27,0.24354243542435428,0.19441121107398202,0.03113990386222821,0.40951168047413766,0.2080887722308193,2017-12-29
2018-04-12,320,5,True,True,True,True,0.23351423826712378,271,27,0.17712177121771222,0.36461919686500693,0.02795623985759741,0.5406168523165913,0.3236125991313877,2017-12-29
2018-04-19,325,5,True,True,True,True,0.23563364373576318,271,27,0.25461254612546125,0.40717928003928033,0.05506827896687809,0.6431534355690581,0.41584356765287744,2017-12-29
2018-04-26,330,5,True,True,True,True,0.17805851601876163,271,27,0.2509225092250923,0.4177217148048436,0.06707492700801078,0.5175277408711447,0.37771508712560536,2017-12-29
2018-05-03,335,5,True,True,True,True,0.14389525833157002,272,27,0.30147058823529416,0.4960316687098424,0.07098585934883675,0.5547083914015883,0.45973575879979417,2017-12-29
2018-05-10,340,5,True,True,False,True,0.1169350861337092,272,27,0.2757352941176471,0.037643865473499946,-0.0035640988549520795,0.16576580545198175,0.0684014805142496,2017-12-29
2018-05-17,345,5,True,True,False,True,0.10949834518697986,272,27,0.2757352941176471,0.32629794109919996,0.04742460542639352,0.342536585484262,0.32075461652566967,2017-12-29
2018-05-24,350,5,True,True,False,False,0.08927912584205214,272,27,0.3125,0.1668819617872218,0.06269578426743652,0.18463570880734864,0.17690389696886033,2017-12-29
2018-06-01,355,5,True,True,False,True,0.1081352979141112,272,27,0.38235294117647056,0.10653947395960309,0.0383406572071263,0.1256530100650734,0.09423573913278291,2017-12-29
2018-06-08,360,6,True,True,False,False,0.09520434001626883,272,27,0.30147058823529416,-0.050020710430007165,-0.027814779107110037,0.008944650835303651,-0.059448903440701174,2017-12-29
2018-06-15,365,6,True,True,False,False,0.09418670568670484,272,27,0.2536764705882353,-0.12070239728671898,-0.04795193747611444,-0.03377853940005064,-0.07153133486589362,2017-12-29
2018-06-22,370,6,True,True,False,False,0.09400763862099501,272,27,0.23897058823529416,-0.07260664720883217,-0.052814862410893074,0.0033010758577642395,-0.03945655699560297,2017-12-29
2018-06-29,375,6,True,True,False,False,0.0821894738452426,272,27,0.2536764705882353,0.33765301057817787,-0.019458687932032856,0.5816547709494885,0.41979576833682153,2018-03-29
2018-07-09,380,6,True,True,False,False,0.09264619350929049,272,27,0.32352941176470584,0.13876973824986533,0.001981072928537591,0.16297885785165542,0.18366702658422282,2018-03-29
2018-07-16,385,6,True,True,False,False,0.09912780698195878,272,27,0.25,-0.33296810379323066,-0.13367280449813004,-0.4681041105812553,-0.3370522907809652,2018-03-29
2018-07-23,390,6,True,True,False,False,0.09632543663974051,272,27,0.3161764705882353,-0.5900901601737331,-0.21332136571090066,-0.5491756221588312,-0.48207233582923226,2018-03-29
2018-07-30,395,6,True,True,False,False,0.08559060891410507,272,27,0.31985294117647056,0.050166057058508726,-0.049457579872640725,0.16895622668415913,0.22605466498250285,2018-03-29
2018-08-06,400,6,True,True,False,False,0.07515613342870628,273,27,0.29670329670329665,-0.15381884615044053,-0.0007463934232838833,-0.2469903810410962,-0.08223899410629795,2018-03-29
2018-08-13,405,6,True,True,False,False,0.07023284567463348,273,27,0.2490842490842491,-0.1355258143184366,0.000845838800555521,-0.3025723431889268,-0.08502648947076213,2018-03-29
2018-08-20,410,6,True,True,False,False,0.0811798462639041,273,27,0.315018315018315,-0.2501065666693674,-0.07469928050223021,-0.3429695145594842,-0.20475167179154083,2018-03-29
2018-08-27,415,6,True,True,False,False,0.0714770513815575,273,27,0.21245421245421248,-0.5785508529084636,-0.15310445635239733,-0.6636395157570877,-0.42747407890212796,2018-03-29
2018-09-04,420,7,True,True,False,False,0.07182154564582549,273,27,0.30402930402930406,-0.2571719765082916,-0.02549306795808904,-0.3398385839341295,-0.1668322914976691,2018-03-29
2018-09-11,425,7,True,True,False,False,0.06690990495691626,273,27,0.2490842490842491,-0.3112677858111301,-0.13946197699345525,-0.3104446137527289,-0.1788202963005712,2018-03-29
2018-09-18,430,7,True,True,False,False,0.05922476868638363,273,27,0.30402930402930406,0.038913960268121536,-0.016552191014484997,-0.10318717525336014,0.089821437551597,2018-03-29
2018-09-25,435,7,True,True,False,False,0.061210400993798035,274,27,0.22992700729927007,-0.13839514122073354,-0.05883574715674878,-0.2905670562681487,-0.055886317239178425,2018-06-29
2018-10-02,440,7,True,True,False,False,0.058930997933352464,274,27,0.2043795620437956,-0.023909049970174345,-0.0260594693105638,-0.1342355098196218,-0.018074685061379568,2018-06-29
2018-10-09,445,7,True,True,False,False,0.06545778969259777,275,28,0.3345454545454546,0.6598006914375043,0.20578651978691637,0.6832359868341421,0.5599561913299104,2018-06-29
2018-10-16,450,7,True,True,True,True,0.176885777983899,275,28,0.2981818181818182,0.3993484468298339,0.0630387686261269,0.3974052644445635,0.31162863760915555,2018-06-29
2018-10-23,455,7,True,True,True,True,0.17813296692209202,275,28,0.33818181818181814,0.264714869463654,0.05009339014730674,0.3593679699144288,0.22891837237311513,2018-06-29
2018-10-30,460,7,True,True,True,True,0.23020687345669352,275,28,0.4363636363636364,0.33436782333965576,0.11911371006111479,0.4468943589371121,0.23699095925540128,2018-06-29
2018-11-06,465,7,True,True,True,True,0.2440872565487637,275,28,0.3054545454545454,0.6485620068268854,0.12349068390410757,0.7168434741393798,0.5861883311730408,2018-06-29
2018-11-13,470,7,True,True,True,True,0.20781787033445476,275,28,0.24,0.8171348023636755,0.13993084757581187,0.9503524141652212,0.6657628640312113,2018-06-29
2018-11-20,475,7,True,True,True,True,0.22382962401038364,275,28,0.3163636363636364,0.8236080886923804,0.1993894697541729,1.336257449041176,0.8710059912212875,2018-06-29
2018-11-28,480,8,True,True,True,True,0.19464938869775322,275,28,0.2545454545454545,0.8147851868419241,0.13292764065529408,1.0524437388369283,0.7967640307617483,2018-06-29
2018-12-06,485,8,True,True,True,True,0.2248913913154031,275,28,0.24363636363636365,0.475479992307788,0.07502310165913043,0.6825296755776462,0.4481678035652475,2018-06-29
2018-12-13,490,8,True,True,True,True,0.214254161194454,275,28,0.3090909090909091,0.2646133248016766,0.03385390614749173,0.47789266078507747,0.286324559780876,2018-06-29
2018-12-20,495,8,True,True,True,True,0.22170694952382966,275,28,0.2836363636363637,0.4567869757365287,0.11252800583198533,0.6099048094942489,0.425895663850163,2018-06-29
2018-12-28,500,8,True,True,True,True,0.2949337336352933,275,28,0.21818181818181814,0.6289519121686911,0.1615722666802594,0.7298007730490694,0.5852331770636958,2018-09-28
2019-01-07,505,8,True,True,True,True,0.3145723158233734,275,28,0.28,0.7998628320520678,0.21886658248708693,0.8965475183448178,0.8581492919240985,2018-09-28
2019-01-14,510,8,True,True,True,True,0.30833613820469646,275,28,0.24,1.0642613393077665,0.29833541927083856,1.0800758112212887,1.0427860264884583,2018-09-28
2019-01-22,515,8,True,True,True,True,0.2898123878772965,275,28,0.3927272727272727,0.5513321798090068,0.20565348979881132,0.5841402825487998,0.5389281298936841,2018-09-28
2019-01-29,520,8,True,True,True,True,0.18156206509416484,275,28,0.24363636363636365,0.8847691795368636,0.30104930051116185,0.9954427232088526,0.9571187596193571,2018-09-28
2019-02-05,525,8,True,True,False,True,0.11451172459834326,275,28,0.36,0.6859814503905377,0.2218262721125751,0.7462729514013107,0.7502381260760069,2018-09-28
2019-02-12,530,8,True,True,False,True,0.12313821100202434,275,28,0.28727272727272724,0.5132797501038565,0.11220601427858773,0.5708391683269941,0.5653596067243172,2018-09-28
2019-02-20,535,8,True,True,False,False,0.10066568914249836,275,28,0.26181818181818184,0.38400717211781954,0.08373457028000893,0.3813519053492981,0.37002618515830926,2018-09-28
2019-02-27,540,9,True,True,False,False,0.09481433633641073,275,28,0.27636363636363637,0.020143128831378893,-0.08817252147260668,0.016383411301367258,0.07747559868020819,2018-09-28
2019-03-06,545,9,True,True,False,False,0.08436748283761371,275,28,0.30181818181818176,0.40514954111111884,0.05411358148486239,0.43645270019899,0.4585885614418434,2018-09-28
2019-03-13,550,9,True,True,False,False,0.08895515012354299,275,28,0.2727272727272727,0.11205300295308486,-0.07086324206452146,0.15266559788026574,0.16749971655554838,2018-09-28
2019-03-20,555,9,True,True,False,False,0.08196520291877656,276,28,0.2971014492753623,-0.12266888734859169,-0.0783202847119599,-0.08224020100499317,-0.07786950067657486,2018-09-28
2019-03-27,560,9,True,True,False,True,0.11748718437532232,276,28,0.27898550724637683,0.07935111410377457,-0.01602060309316158,0.1474259684539801,0.09517175347234745,2018-09-28
2019-04-03,565,9,True,True,False,True,0.1202553441399305,276,28,0.322463768115942,0.02627705390047729,-0.014170024443833158,0.0004662720228515755,0.044542525961010423,2018-12-31
2019-04-10,570,9,True,True,False,False,0.10555162111285725,276,28,0.3913043478260869,0.11640801134300871,0.07168793407966735,0.13355899868327056,0.16308478375894336,2018-12-31
2019-04-17,575,9,True,True,False,False,0.1068654074531942,276,28,0.24637681159420288,0.35504400341457387,0.08584523257183295,0.40897784830069384,0.363725949059204,2018-12-31
2019-04-25,580,9,True,True,False,False,0.06462666020277906,277,28,0.2563176895306859,0.3957063737886404,0.11562488541697091,0.4075180374495239,0.42936070487304595,2018-12-31
2019-05-02,585,9,True,True,False,False,0.06139078354744837,277,28,0.24548736462093868,0.1773663731616474,0.10764040832975239,0.12118405114413283,0.16873695903476277,2018-12-31
2019-05-09,590,9,True,True,False,False,0.09143231425603421,277,28,0.24548736462093868,-0.017372928526359816,0.05290760180788235,-0.12370183844907212,-0.013106898290517699,2018-12-31
2019-05-16,595,9,True,True,True,True,0.13801870147055026,277,28,0.2563176895306859,-0.11325855623963346,0.004371313752192331,-0.18321458694847215,-0.08441541146835334,2018-12-31
2019-05-23,600,10,True,True,True,True,0.14638789740372718,277,28,0.36101083032490977,0.01706168834563889,-0.0527623554780674,0.015654938652580875,-0.006302430001171847,2018-12-31
2019-05-31,605,10,True,True,True,True,0.15278862458879094,277,28,0.22021660649819497,-0.08142665279517577,-0.02554586117063909,-0.044670874538056474,-0.06609964118392918,2018-12-31
2019-06-07,610,10,True,True,True,True,0.1709716094178084,277,28,0.29963898916967513,-0.04581726779069043,-0.12284863852999223,-0.04655907427651224,-0.022657861397518464,2018-12-31
2019-06-14,615,10,True,True,True,True,0.13563041704418635,278,28,0.21223021582733814,-0.21448617639013615,-0.1586174892464055,-0.17360575430114217,-0.2579471445620812,2018-12-31
2019-06-21,620,10,True,True,False,True,0.12728385908374407,278,28,0.3237410071942446,-0.23333688429197574,-0.13063785554711296,-0.22290057415909287,-0.2720569394598024,2018-12-31
2019-06-28,625,10,True,True,False,False,0.11062597470467506,278,28,0.41007194244604317,-0.23745161630428732,-0.08725512364570627,-0.29227855946029696,-0.2412217584151642,2019-03-29
2019-07-08,630,10,True,True,False,False,0.08620711066228494,278,28,0.23381294964028776,-0.27259156576519333,-0.10941359893000586,-0.36039787929376843,-0.3597911003971986,2019-03-29
2019-07-15,635,10,True,True,False,False,0.08470776193164795,278,28,0.24460431654676262,-0.18467866090722496,-0.15064755521681442,-0.21945004488787132,-0.19367033596746244,2019-03-29
2019-07-22,640,10,True,True,False,False,0.07898638477900666,278,28,0.25899280575539574,-0.3074946685331783,-0.1776770794190186,-0.42078246503517797,-0.3547654510993125,2019-03-29
2019-07-29,645,10,True,True,False,False,0.07679753181419045,278,28,0.2913669064748201,-0.6173620242735904,-0.21032205526851863,-0.7238997033520572,-0.6020275307751703,2019-03-29
2019-08-05,650,10,True,True,False,True,0.13464607281058,278,28,0.20503597122302153,-0.2812719476706336,-0.11128756431108573,-0.2406887568023066,-0.30722514161631365,2019-03-29
2019-08-12,655,10,True,True,True,True,0.1669828040119631,278,28,0.237410071942446,-0.20284677200051537,-0.08676705883630066,-0.05094437817604762,-0.2203259211313853,2019-03-29
2019-08-19,660,11,True,True,True,True,0.2171339497977515,278,28,0.34172661870503596,0.20206324536400286,0.08130651531419365,0.3462709120721928,0.1664355199009551,2019-03-29
2019-08-26,665,11,True,True,True,True,0.23707485626014876,278,28,0.2841726618705036,-0.0015478728745432864,0.019209809553435944,0.1362241167850417,-0.039908557834519916,2019-03-29
2019-09-03,670,11,True,True,True,True,0.21231728674495623,278,28,0.19064748201438853,-0.04450171833532493,-0.0528775185963331,0.08603547575585302,-0.1317162069978714,2019-03-29
2019-09-10,675,11,True,True,True,True,0.19566165749144135,278,28,0.35611510791366907,-0.3278758028913484,-0.09530950560482146,-0.308996900529331,-0.38474827582256627,2019-03-29
2019-09-17,680,11,True,True,True,True,0.14101972855771394,279,28,0.3154121863799283,-0.28126643148899555,-0.1140304120382375,-0.290943130481789,-0.36302234717288073,2019-03-29
2019-09-24,685,11,True,True,False,False,0.09957288032723198,280,28,0.21785714285714286,-0.17816809471090136,-0.10183865879721721,-0.061931981480829616,-0.2471577953026248,2019-06-28
2019-10-01,690,11,True,True,False,False,0.09972151946566196,280,28,0.2678571428571429,-0.35346356330568923,-0.14488674584548186,-0.10082163621768568,-0.35495408382302596,2019-06-28
2019-10-08,695,11,True,True,False,True,0.1276838345900588,280,28,0.2321428571428571,-0.3996696343678939,-0.13155586999845298,-0.183568538992897,-0.4626654263530889,2019-06-28
2019-10-15,700,11,True,True,True,True,0.1430361596415281,280,28,0.27142857142857146,-0.040250203798327236,-0.06758083298527386,0.1330671884972146,-0.07856802937929387,2019-06-28
2019-10-22,705,11,True,True,True,True,0.13994374007847485,280,28,0.35,0.27820119330620063,0.10180862657734052,0.5554690952296542,0.3734293456971059,2019-06-28
2019-10-29,710,11,True,True,False,True,0.1289285341268555,280,28,0.27142857142857146,0.3205168905775967,0.1512514402580835,0.3108173003999868,0.3023919843763491,2019-06-28
2019-11-05,715,11,True,True,False,False,0.07411654215713538,280,28,0.23571428571428577,0.4317215428140925,0.17400875772366284,0.47800336585973496,0.5056534013503777,2019-06-28
2019-11-12,720,12,True,True,False,False,0.05608676795672716,280,28,0.18571428571428572,0.3530027557255551,0.15471355610108414,0.4835385297484916,0.42470907761920873,2019-06-28
2019-11-19,725,12,True,True,False,False,0.04765633490851109,280,28,0.1607142857142857,0.3056046717150426,0.15284298379147387,0.5211972359060257,0.4210650497164447,2019-06-28
2019-11-26,730,12,True,True,False,False,0.054691280621717075,280,28,0.22857142857142854,-0.008895102286585917,0.04714936222286442,0.03755206061067457,0.03462327302436601,2019-06-28
2019-12-04,735,12,True,True,False,False,0.06780976837030173,280,28,0.23928571428571432,0.16935465264807614,0.07715544389511558,0.19680059606009845,0.1782500029299902,2019-06-28
2019-12-11,740,12,True,True,False,False,0.0747216488524013,280,28,0.19285714285714284,0.5324235485565443,0.16408514876974264,0.48367880878578723,0.4893108968576734,2019-06-28
2019-12-18,745,12,True,True,False,False,0.0792138990076513,280,28,0.15714285714285714,0.5049079484425305,0.17924257257883247,0.43182738405139126,0.49588562485269133,2019-06-28
2019-12-26,750,12,True,True,False,False,0.07507829886846591,280,28,0.20357142857142863,0.8726186855504623,0.301487098982884,0.8484018062319765,0.816696615645318,2019-09-30
2020-01-03,755,12,True,True,False,False,0.07248779533023174,280,28,0.2857142857142857,0.8354292003743004,0.22090032043325603,0.8512379763718965,0.8566301291432812,2019-09-30
2020-01-10,760,12,True,True,False,False,0.0721877527473196,280,28,0.2678571428571429,0.6268142808320356,0.1835536560126253,0.5885345011111973,0.6332106674055533,2019-09-30
2020-01-17,765,12,True,True,False,False,0.07235906280421672,280,28,0.3107142857142857,0.39353281937839324,0.18251323837442565,0.38202331175140547,0.3435626461012428,2019-09-30
2020-01-27,770,12,True,True,False,False,0.1004560754647,280,28,0.21071428571428574,0.8058859584240672,0.1945122409091803,0.8206120925013559,0.7548260553275938,2019-09-30
2020-02-03,775,12,True,True,False,True,0.11991335697961537,280,28,0.1964285714285714,0.5912336668993043,0.1426324015682103,0.7717594193362592,0.583484738135243,2019-09-30
2020-02-10,780,13,True,True,True,True,0.13640934633983115,280,28,0.2142857142857143,0.5555341677088981,0.18887018140675763,0.678113837042073,0.6229856950598603,2019-09-30
2020-02-18,785,13,True,True,False,True,0.13390291749356129,280,28,0.21071428571428574,0.6563003619358764,0.15895885641563764,0.8516609451923752,0.7999929641049851,2019-09-30
2020-02-25,790,13,True,True,True,True,0.20384782753287323,280,28,0.2607142857142857,0.6818217795269687,0.15096137870624687,0.8972369208636753,0.6633523439475805,2019-09-30
2020-03-03,795,13,True,True,True,True,0.3081313522398667,280,28,0.28214285714285714,0.2020381013078005,0.03335460913685168,0.4453444934096914,0.37657748963555154,2019-09-30
2020-03-10,800,13,True,True,True,True,0.48745634449778086,280,28,0.32499999999999996,0.9142215917232526,0.20717613909601085,1.014229507415923,0.8233386246936513,2019-09-30
2020-03-17,805,13,True,True,True,True,0.8076768494486449,280,28,0.1785714285714286,0.6795619387632663,0.2073784014780638,0.9868551281454195,0.8159398014611446,2019-09-30
2020-03-24,810,13,True,True,True,True,0.9053604827926556,281,28,0.2775800711743772,0.683921311567108,0.2431693492381875,0.6985860010404548,0.7228993993390116,2019-09-30
2020-03-31,815,13,True,True,True,True,0.9251596383000477,281,28,0.2099644128113879,0.8173807939682474,0.2317032219050023,0.8201926884661849,0.8279131119479725,2019-12-31
2020-04-07,820,13,True,True,True,True,0.8954958120090492,281,28,0.1637010676156584,0.9625131164627224,0.2945014032119593,0.9609035747928909,0.9808104886481482,2019-12-31
2020-04-15,825,13,True,True,True,True,0.6207270688144647,281,28,0.17437722419928825,0.8802204852046587,0.28848243502012894,0.9137645388389187,0.9030920048462993,2019-12-31
2020-04-22,830,13,True,True,True,True,0.47816411986035096,281,28,0.20284697508896798,0.6214323548874185,0.2837630609500063,0.7038557689312709,0.612672990141003,2019-12-31
2020-04-29,835,13,True,True,True,True,0.4105667450089811,281,28,0.29893238434163705,0.6502794249192863,0.29581995610877876,0.6351700642743443,0.654238078576773,2019-12-31
2020-05-06,840,14,True,True,True,True,0.3048718318809565,281,28,0.1779359430604982,0.49827722167261734,0.24014091058186146,0.6756885014453856,0.6775671844739806,2019-12-31
2020-05-13,845,14,True,True,True,True,0.2732344667246684,281,28,0.2170818505338078,0.4038590029833458,0.17008639603405623,0.608979723191979,0.44579269230301344,2019-12-31
2020-05-20,850,14,True,True,True,True,0.24279132266181766,281,28,0.26690391459074736,0.22313855486645828,0.05661488221406965,0.3803083113866941,0.26746689916050576,2019-12-31
2020-05-28,855,14,True,True,True,True,0.2277177847922311,281,28,0.2241992882562278,0.3869173138752162,0.16289938568959453,0.5590206482084368,0.42405882050676086,2019-12-31
2020-06-04,860,14,True,True,True,True,0.19619459110944168,281,28,0.15658362989323849,0.310230758180942,0.09614572985688938,0.4059091995471612,0.26771958338616514,2019-12-31
2020-06-11,865,14,True,True,True,True,0.2863160981130035,281,28,0.29893238434163705,-0.005677234639610444,0.03419183540626901,0.05377360793265546,-0.032292011991307566,2019-12-31
2020-06-18,870,14,True,True,True,True,0.26799000483574337,281,28,0.26690391459074736,-0.33259331256298963,-0.03345343312357854,-0.27696482962665075,-0.29477591849865487,2019-12-31
2020-06-25,875,14,True,True,True,True,0.2829077511074232,281,28,0.30604982206405695,0.039062420069203525,0.07278022723564977,0.09078233702711026,0.04937800070857903,2020-03-31
2020-07-02,880,14,True,True,True,True,0.2999321566408159,281,28,0.2241992882562278,0.30579821526317796,0.06470791199169951,0.45175770769559837,0.4226139240304458,2020-03-31
2020-07-10,885,14,True,True,True,True,0.19785992225644422,281,28,0.28113879003558717,0.38148745679149937,0.033952984625284684,0.4594845025072679,0.39880381977168405,2020-03-31
2020-07-17,890,14,True,True,True,True,0.19221398159045852,281,28,0.32028469750889677,0.7159689997265976,0.1834508602317376,0.8996385280768865,0.7504149524515217,2020-03-31
2020-07-24,895,14,True,True,True,True,0.1668331373219245,281,28,0.2953736654804271,0.7226563732024532,0.15647279703732492,0.9894887645352923,0.819577468617674,2020-03-31
2020-07-31,900,15,True,True,True,False,0.13572239997197683,281,28,0.2704626334519573,0.6521704783351195,0.10710267696063666,0.8459405896290726,0.7009600901078074,2020-03-31
2020-08-07,905,15,True,True,False,False,0.11289802405575247,281,28,0.29181494661921703,0.6103532323685406,0.09549157445260444,0.7364804032457365,0.6110163332678429,2020-03-31
2020-08-14,910,15,True,True,False,False,0.11045416308767202,281,28,0.2704626334519573,0.5201458343818585,0.19637120637691513,0.5397598886316628,0.4733256064633892,2020-03-31
2020-08-21,915,15,True,True,False,False,0.09177029773021741,281,28,0.26690391459074736,0.2679726175467028,0.07999968403956277,0.3640371645831127,0.24613052554775444,2020-03-31
2020-08-28,920,15,True,True,False,False,0.08001432690578297,281,28,0.19928825622775803,0.596562198414633,0.14368668847482047,0.6590165816642678,0.5475938994659885,2020-03-31
2020-09-04,925,15,True,True,True,True,0.16778456984725842,281,28,0.26690391459074736,0.3984771640598709,0.09281509162245072,0.5324566669586288,0.41192417151350463,2020-03-31
2020-09-14,930,15,True,True,True,True,0.21508422795772494,281,28,0.2099644128113879,0.9086239007513688,0.20070441887565776,1.1091536959552137,0.9166301756586928,2020-03-31
2020-09-21,935,15,True,True,True,True,0.22608284454233565,282,28,0.2978723404255319,0.7361523375907214,0.19693862625921799,0.9708100629857768,0.8398697753677983,2020-03-31
2020-09-28,940,15,True,True,True,True,0.2506745317668109,282,28,0.2163120567375887,0.35787323369827206,0.09764724900822308,0.5139912943173252,0.32927989515573586,2020-06-30
2020-10-05,945,15,True,True,True,True,0.22479215236509612,283,28,0.3074204946996466,0.27895031585143326,0.014290090329821745,0.42264638654623277,0.19789309528390828,2020-06-30
2020-10-12,950,15,True,True,True,True,0.20060481609026287,283,28,0.26501766784452296,0.1462400802106194,0.030293048339148997,0.22308920290019732,-0.09912763011444414,2020-06-30
2020-10-19,955,15,True,True,True,True,0.194363685598877,283,28,0.19081272084805656,0.2941835957636,0.003160784472404858,0.4311126647938187,0.0675799323558548,2020-06-30
2020-10-26,960,16,True,True,True,True,0.16923345528250852,283,28,0.2720848056537103,0.522845199238744,0.07624975842970096,0.7964690696821458,0.4219185304269447,2020-06-30
2020-11-02,965,16,True,True,True,True,0.20346982439656877,283,28,0.2897526501766784,0.5135413170909886,-0.016344366285058545,0.6342682722147288,0.5191222557253383,2020-06-30
2020-11-09,970,16,True,True,True,True,0.2179650678828376,283,28,0.37809187279151946,0.5322757715583706,0.024424808220476588,0.6841072023823217,0.4240172450995776,2020-06-30
2020-11-16,975,16,True,True,True,True,0.21812542805152993,283,28,0.34275618374558303,0.17541738296868156,0.08696856244127531,0.2531757979464745,0.04492347013984721,2020-06-30
2020-11-23,980,16,True,True,True,True,0.21534097165492116,283,28,0.3462897526501767,0.4412378539734324,0.04891409536165329,0.4313386329453371,0.2769250666224542,2020-06-30
2020-12-01,985,16,True,True,True,True,0.1623974152125038,283,28,0.36042402826855124,0.6068382535802843,0.07711485815718458,0.6757289374337898,0.5654421332899607,2020-06-30
2020-12-08,990,16,True,True,False,False,0.12500836675191712,283,28,0.31095406360424027,0.4056791491020391,-0.07674847095074123,0.39567791405347735,0.35485621770637615,2020-06-30
2020-12-15,995,16,True,True,False,False,0.11745801067651311,284,28,0.27464788732394363,0.4443604333746815,-0.05541425253327163,0.458981256182839,0.39237810582981536,2020-06-30
2020-12-22,1000,16,True,True,False,False,0.10708480028572953,284,28,0.18309859154929575,0.3253638982056247,-0.10873456743729604,0.3402541526675508,0.28527833469819763,2020-06-30
2020-12-30,1005,16,True,True,False,False,0.08733478064360012,284,28,0.22535211267605637,0.30206819472340624,-0.13138761094722254,0.329872228766906,0.2966127959467201,2020-09-30
2021-01-07,1010,16,True,True,False,False,0.11415638738684765,285,28,0.19649122807017538,0.39217812425937076,-0.09642670343932604,0.4120534591184631,0.39241707961755246,2020-09-30
2021-01-14,1015,16,True,True,False,False,0.1027359084718029,286,29,0.24825174825174823,0.28699683643244,-0.0482638561627855,0.28710958231088657,0.27450996043408366,2020-09-30
2021-01-22,1020,17,True,True,False,False,0.11157102078559744,286,29,0.3251748251748252,-0.34191841606325696,-0.1716399246660573,-0.3451275779306139,-0.3554705321013838,2020-09-30
2021-01-29,1025,17,True,True,True,True,0.16374029140748875,286,29,0.23776223776223782,-0.5536498123605774,-0.13767192341554196,-0.5275013292586331,-0.5671759005626081,2020-09-30
2021-02-05,1030,17,True,True,True,True,0.16696557053169422,286,29,0.23776223776223782,-0.5824413877000713,-0.2542894781278418,-0.590714654681002,-0.5704272944178664,2020-09-30
2021-02-12,1035,17,True,True,True,True,0.16450106109770007,286,29,0.21678321678321677,-0.4355288982931471,-0.30718564464821063,-0.45172931123227184,-0.401955443181528,2020-09-30
2021-02-22,1040,17,True,True,True,True,0.15733973492918504,286,29,0.24825174825174823,-0.08393756008357937,-0.21721066179658022,-0.12672409941739698,-0.08294197149564365,2020-09-30
