date,day_pos,block,on_fixed,spy_vol20,n_panel_usable,n_mom_scored,n_common,n_topdec,frac_flagged_unadjusted,refit_cutoff,spread_A_prod,spread_w50_A_prod,spread_B_3leg,spread_w50_B_3leg,spread_C_2leg_certified,spread_w50_C_2leg_certified,spread_D_solo_xgb,spread_w50_D_solo_xgb,diff_primary,diff_control,diff_primary_w50
2018-10-16,450,7,True,0.176885777983899,275,268,268,27,0.2873134328358209,2018-06-29,0.18536243560870017,0.03146995366295449,0.2246159272687006,0.05374788181218066,0.21210783710424935,0.004003106983338611,0.18852556943654158,0.010841040107886073,0.039253491660000445,0.023582267667707768,0.02227792814922617
2018-10-23,455,7,True,0.17813296692209202,275,268,268,27,0.332089552238806,2018-06-29,0.25893861442234783,0.03303256399888127,0.1258035826505654,0.01725349377516041,0.05035922944510944,0.016939459556887436,0.2956915522327886,0.05970158366483052,-0.13313503177178243,-0.24533232278767914,-0.01577907022372086
2018-10-30,460,7,True,0.23020687345669352,275,268,268,27,0.3843283582089553,2018-06-29,0.38392977580609855,0.1043363506872052,0.19915288825701882,0.029890896915524552,0.23958934813795243,0.11302295530512549,0.41561837639814403,0.0968157700929891,-0.18477688754907973,-0.1760290282601916,-0.07444545377168066
2018-11-06,465,7,True,0.2440872565487637,275,268,268,27,0.2947761194029851,2018-06-29,0.7970525799860021,0.1942101605300182,0.8811933418897729,0.19759357278310635,0.7586533113222985,0.13507512645872863,0.4532498332813017,0.060767319346936514,0.08414076190377084,0.3054034780409968,0.003383412253088164
2018-11-13,470,7,True,0.20781787033445476,275,268,268,27,0.2350746268656716,2018-06-29,0.8133110588943618,0.24614055313383115,0.872714761430359,0.18905325756653665,0.6994801751928392,0.11223132495182699,0.5346106648967036,0.09758691056709998,0.05940370253599714,0.1648695102961356,-0.0570872955672945
2018-11-20,475,7,True,0.22382962401038364,275,268,268,27,0.31343283582089554,2018-06-29,0.8469808949087869,0.27575015342243514,0.8181914517349764,0.22835316352697355,0.8243743360679047,0.18270806804805434,0.6110643774968967,0.14502562578268602,-0.02878944317381049,0.21330995857100798,-0.047396989895461594
2018-11-28,480,8,True,0.19464938869775322,275,268,268,27,0.2649253731343284,2018-06-29,0.7854351108551547,0.22860166015368355,0.7710019943251051,0.2222020398293425,0.4557502946118227,0.06372751455592293,0.30239147556246,-0.007287454991684349,-0.014433116530049639,0.15335881904936272,-0.006399620324341049
2018-12-06,485,8,True,0.2248913913154031,275,268,268,27,0.25,2018-06-29,0.3001696299141735,0.11122468649663636,0.10734334403901433,0.015915741763779356,0.22097332930611555,0.04134482129424289,0.17553077211231558,-0.01940856594825015,-0.19282628587515918,0.04544255719379997,-0.095308944732857
2018-12-13,490,8,True,0.214254161194454,275,269,269,27,0.3048327137546468,2018-06-29,0.08546098741604263,0.08318193109890765,0.11781137870004668,0.12673562661068355,0.18379247019131786,0.16461739950946738,0.02013770959771018,0.05365649191342902,0.03235039128400405,0.16365476059360767,0.0435536955117759
2018-12-20,495,8,True,0.22170694952382966,275,269,269,27,0.27137546468401486,2018-06-29,0.8018899101299094,0.2736080681467873,0.639243108375154,0.19984917384104472,0.6374563601628488,0.22731236959738782,0.537498956917809,0.24187811648917246,-0.16264680175475543,0.09995740324503977,-0.07375889430574256
2018-12-28,500,8,True,0.2949337336352933,275,269,269,27,0.2193308550185874,2018-09-28,0.45068329985397926,0.12411258178207142,0.3448324603795223,0.12990854049763462,0.35646521901211603,0.07483354964648432,0.42040475778250264,0.11360744380279107,-0.10585083947445695,-0.0639395387703866,0.005795958715563196
2019-01-07,505,8,True,0.3145723158233734,275,269,269,27,0.2565055762081785,2018-09-28,0.489828491870734,0.161019814509434,0.6495046571219459,0.18997548398393366,0.4256782085890833,0.1384968713092569,0.6916205933086436,0.16687197641551782,0.15967616525121192,-0.2659423847195603,0.02895566947449965
2019-01-14,510,8,True,0.30833613820469646,275,269,269,27,0.33457249070631967,2018-09-28,0.6026997664958634,0.18607964787529296,0.7976637049303456,0.24462461055683854,0.5579043260913193,0.15569925582108585,0.7610800289218812,0.19076754361487575,0.19496393843448212,-0.20317570283056186,0.058544962681545576
2019-01-22,515,8,True,0.2898123878772965,275,269,269,27,0.38661710037174724,2018-09-28,0.17206397464671486,0.05273815761825013,0.08862263041623293,0.053916585520690764,0.3415177791639791,0.10463147153455529,0.41200409463457155,0.09158949722857893,-0.08344134423048193,-0.07048631547059248,0.0011784279024406319
2019-01-29,520,8,True,0.18156206509416484,275,269,269,27,0.3011152416356877,2018-09-28,0.2604627055646099,0.1143405967459934,0.4049211301300729,0.13526533054662157,0.6428417443194626,0.19428343688348004,0.6828822593357015,0.16875524218549462,0.14445842456546304,-0.04004051501623884,0.020924733800628176
2019-02-05,525,8,False,0.11451172459834326,275,270,270,27,0.31481481481481477,2018-09-28,-0.1994381431851997,-0.05849831440193684,-0.03160158404882267,0.009316258995377379,0.409212098268687,0.1278263353435259,0.5231048994784234,0.13258813808767425,0.16783655913637702,-0.11389280120973644,0.06781457339731423
2019-02-12,530,8,False,0.12313821100202434,275,270,270,27,0.28888888888888886,2018-09-28,-0.0164216841458407,-0.03548396431300835,0.17022092966768526,0.08201289934351894,0.05128524692761412,0.02196791521924167,0.43640952154654,0.1049818434343408,0.18664261381352595,-0.3851242746189259,0.11749686365652728
2019-02-20,535,8,False,0.10066568914249836,275,271,271,27,0.2656826568265682,2018-09-28,0.17695276785811592,-2.2456530096703203e-05,0.5396977768354501,0.11444469237474202,0.47994421550909144,0.07892555933625973,0.654317840350459,0.09799886444638568,0.36274500897733414,-0.1743736248413676,0.11446714890483872
2019-02-27,540,9,False,0.09481433633641073,275,271,271,27,0.2767527675276753,2018-09-28,0.3067185464486493,0.059179791864406445,0.31946168082163195,0.07050398414050149,0.3494312150502192,0.053806309673886395,0.3881258765277452,0.04048638300682137,0.012743134372982634,-0.03869466147752604,0.011324192276095046
2019-03-06,545,9,False,0.08436748283761371,275,271,271,27,0.30996309963099633,2018-09-28,0.5770881838178543,0.12270980838286882,0.6209955712065801,0.15974684541990583,0.39476463911024784,0.06368963826414689,0.2503597693055141,-0.018979228924788927,0.043907387388725794,0.14440486980473372,0.03703703703703701
2019-03-13,550,9,False,0.08895515012354299,275,271,271,27,0.27306273062730624,2018-09-28,0.30272017640772897,0.06172917526866209,0.24573249562905475,0.00806360575861064,0.1497438640408101,-0.015874923395132964,0.010464876366875951,-0.08931302273297737,-0.05698768077867422,0.13927898767393415,-0.05366556951005145
2019-03-20,555,9,False,0.08196520291877656,276,272,272,27,0.2867647058823529,2018-09-28,0.2536870506341927,0.07524731366840848,0.05145865050624264,-0.012901654791658803,-0.19519704452679337,-0.0965450199379428,0.09282315716900456,-0.02389512665335708,-0.20222840012795007,-0.28802020169579795,-0.08814896846006728
2019-03-27,560,9,False,0.11748718437532232,276,272,272,27,0.2720588235294118,2018-09-28,0.35921224219193315,0.10786732691223826,0.10328828085873124,0.0002699277711548393,-0.18098481006952352,-0.09258057896286966,0.11430083910514208,0.029567551231364238,-0.25592396133320194,-0.2952856491746656,-0.10759739914108342
2019-04-03,565,9,False,0.1202553441399305,276,272,272,27,0.3602941176470589,2018-12-31,0.11788255374095019,0.04361543067898756,0.20092786720182015,0.04311499292612925,-0.2405594583381735,-0.15722570116999746,-0.09387388329917687,-0.02568410266702287,0.08304531346086996,-0.14668557503899662,-0.0005004377528583098
2019-04-10,570,9,False,0.10555162111285725,276,272,272,27,0.3897058823529411,2018-12-31,0.2764051639926366,0.12000920697558445,0.13583059794982338,0.04260894226705444,-0.21894149234773894,-0.09049803766554072,-0.017081898091753575,-0.008795820273079447,-0.1405745660428132,-0.20185959425598538,-0.07740026470853001
2019-04-17,575,9,False,0.1068654074531942,276,272,272,27,0.2904411764705882,2018-12-31,0.7192807009923464,0.25330546777017954,0.6301175861125169,0.15920296883871882,0.1941293942705731,0.0007759808213579386,0.07772050889657305,-0.004829780592043019,-0.08916311487982953,0.11640888537400006,-0.09410249893146072
2019-04-25,580,9,False,0.06462666020277906,277,272,272,27,0.25735294117647056,2018-12-31,0.5714136589515826,0.1737544133033323,0.3021325759066059,0.11800985267393381,0.0476102405410133,-0.014298341711451591,0.041135929079872575,0.012215020658277993,-0.26928108304497667,0.006474311461140726,-0.05574456062939849
2019-05-02,585,9,False,0.06139078354744837,277,272,272,27,0.23897058823529416,2018-12-31,0.41328281120850335,0.18968876478566718,0.29370198860859065,0.14630828073697333,-0.10678345996427549,-0.025238065986134005,-0.07110383721462651,0.019739515021069538,-0.1195808225999127,-0.035679622749648976,-0.04338048404869385
2019-05-09,590,9,False,0.09143231425603421,277,272,272,27,0.23897058823529416,2018-12-31,0.07709698851317381,0.06962897355272046,-0.02951510711006551,0.022229115999784936,-0.2350002304791345,-0.06263349364383454,-0.2661394833242119,-0.07830102197633007,-0.10661209562323933,0.031139252845077403,-0.04739985755293553
2019-05-16,595,9,True,0.13801870147055026,277,272,272,27,0.25,2018-12-31,-0.2734325237064387,-0.02943224150461229,0.07628579671376581,0.0433122798125793,0.029647005219672923,0.032666167628583084,-0.2545444732919956,-0.03579980257972051,0.34971832042020456,0.2841914785116685,0.07274452131719158
2019-05-23,600,10,True,0.14638789740372718,277,272,272,27,0.30514705882352944,2018-12-31,-0.04621473097050324,0.0070128913570924635,-0.02187137549943729,-0.05027769194728977,0.10601454898490129,0.012974230536158548,0.047758282640188165,0.016130199184952464,0.024343355471065954,0.05825626634471312,-0.057290583304382234
2019-05-31,605,10,True,0.15278862458879094,277,272,272,27,0.22058823529411764,2018-12-31,-0.2031598146939384,-0.05351095550440997,0.07010820696163578,-0.02519879410532685,-0.08773533678194981,-0.07071923605766045,-0.030069501076456326,-0.05740680334058118,0.2732680216555742,-0.05766583570549348,0.02831216139908312
2019-06-07,610,10,True,0.1709716094178084,277,272,272,27,0.3088235294117647,2018-12-31,-0.08728066172860108,-0.1092578870718203,0.1252587818965121,-0.060527745559521215,-0.005250301702294416,-0.08554586008402787,0.047197054960207985,-0.09925031788698711,0.21253944362511318,-0.0524473566625024,0.04873014151229908
2019-06-14,615,10,True,0.13563041704418635,278,272,272,27,0.25735294117647056,2018-12-31,-0.4629992507704912,-0.1276904300587223,-0.34183961121847256,-0.14712621160471812,-0.10121148848726697,-0.130378645201001,-0.4175104591698488,-0.19102430255489677,0.12115963955201864,0.31629897068258184,-0.019435781545995817
2019-06-21,620,10,False,0.12728385908374407,278,273,273,27,0.3626373626373627,2018-12-31,-0.6509177522279844,-0.16338550851779893,-0.41385363348314963,-0.12970966445911464,-0.33397921502662986,-0.10178517431622669,-0.2738461621279302,-0.10742083259272303,0.2370641187448348,-0.060133052898699635,0.03367584405868429
2019-06-28,625,10,False,0.11062597470467506,278,273,273,27,0.3992673992673993,2019-03-29,-0.35125150738209926,-0.07179692466891427,-0.3421625267688394,-0.10831527642620034,-0.2400817296847938,-0.13623546707450196,-0.2222243363331755,-0.06916454255626234,0.009088980613259856,-0.01785739335161829,-0.03651835175728607
2019-07-08,630,10,False,0.08620711066228494,278,273,273,27,0.2344322344322345,2019-03-29,-0.18267393533289536,-0.05915762329256979,-0.3493820968010763,-0.13273160018134647,-0.1265222295200147,-0.10781925881122227,0.03138583022037756,0.0047449208081094965,-0.16670816146818093,-0.15790805974039226,-0.07357397688877668
2019-07-15,635,10,False,0.08470776193164795,278,273,273,27,0.22710622710622708,2019-03-29,-0.21308292226439288,-0.06185098750141846,-0.2880624755365321,-0.11849249211015167,-0.18897437903804115,-0.08615851305111483,-0.11909969598352553,-0.05224791887383903,-0.0749795532721392,-0.06987468305451562,-0.05664150460873321
2019-07-22,640,10,False,0.07898638477900666,278,273,273,27,0.2637362637362637,2019-03-29,-0.16996902320416996,-0.0674795051475989,-0.34686128440960434,-0.17967747237005546,-0.1298218372079189,-0.07051888615719477,0.03753396895551215,-0.028106730116323128,-0.1768922612054344,-0.16735580616343104,-0.11219796722245656
2019-07-29,645,10,False,0.07679753181419045,278,273,273,27,0.29670329670329665,2019-03-29,-0.48771737885682487,-0.12343957454706564,-0.34136623124250653,-0.12799613316394637,-0.4640499170655632,-0.1998732515642089,-0.14966005104757885,-0.12400846483554731,0.14635114761431833,-0.31438986601798435,-0.004556558616880729
2019-08-05,650,10,False,0.13464607281058,278,273,273,27,0.20512820512820518,2019-03-29,-0.44951912986803405,-0.14349271847959813,-0.279400690833929,-0.12641653358930297,-0.215895007223237,-0.09551895304740604,-0.03139483600863244,-0.13134258442238708,0.17011843903410506,-0.18450017121460457,0.017076184890295165
2019-08-12,655,10,True,0.1669828040119631,278,274,274,27,0.22627737226277367,2019-03-29,-0.597679046905612,-0.1640906766532035,-0.2586311747703614,-0.10231192864109459,-0.25905341422782574,-0.07781021234315935,0.010640782221295782,-0.014526653374019914,0.3390478721352506,-0.2696941964491215,0.06177874801210892
2019-08-19,660,11,True,0.2171339497977515,278,274,274,27,0.33941605839416056,2019-03-29,-0.3305490434884552,-0.07482889849398851,0.036030942438567165,0.01187102264781538,0.3124039150188873,0.1386132427788973,0.17463101971818804,0.0682533737293544,0.36657998592702234,0.13777289530069928,0.08669992114180389
2019-08-26,665,11,True,0.23707485626014876,278,275,275,28,0.2909090909090909,2019-03-29,-0.4942823389447489,-0.2073793094427591,-0.2901759838287055,-0.09829804046769361,0.18530204202265463,0.08788973506830813,0.1870045124172189,0.05376790679257926,0.20410635511604336,-0.0017024703945642816,0.10908126897506548
2019-09-03,670,11,True,0.21231728674495623,278,275,275,28,0.1963636363636364,2019-03-29,-0.32766606715203933,-0.1766412223935921,-0.028855547734444188,-0.03530633910799209,0.19326499467800778,0.06899855417500801,0.03756774907807588,-0.007540616271424782,0.2988105194175951,0.15569724559993192,0.1413348832856
2019-09-10,675,11,True,0.19566165749144135,278,275,275,28,0.40727272727272723,2019-03-29,-0.22097316465587918,-0.12146176434566809,0.32492352795519286,0.10521429771849444,0.14963298565535604,0.09796368733736782,0.013525262831124325,-0.028557158220718346,0.545896692611072,0.13610772282423172,0.22667606206416252
2019-09-17,680,11,True,0.14101972855771394,279,275,275,28,0.3054545454545454,2019-03-29,-0.30835926150011583,-0.19239340874223299,0.06621857958315983,0.017089740848420992,-0.03258701120572291,0.02058984304351069,-0.04337094059247594,-0.005995357662993634,0.37457784108327563,0.01078392938675303,0.20948314959065398
2019-09-24,685,11,False,0.09957288032723198,280,275,275,28,0.2218181818181818,2019-06-28,-0.14831118757380823,-0.08156371970323431,0.039208292688712246,0.02666029845870306,0.10296249937655931,0.03571078980345825,0.07697775629436454,0.005695638490654586,0.18751948026252047,0.02598474308219477,0.10822401816193737
2019-10-01,690,11,False,0.09972151946566196,280,275,275,28,0.2472727272727273,2019-06-28,-0.3254097761007285,-0.1500040483412188,-0.21754339616590276,-0.15660005501515178,0.16608737954479566,-0.05573987243597292,0.16688912479911877,-0.033637664723316515,0.10786637993482576,-0.0008017452543231107,-0.00659600667393298
2019-10-08,695,11,False,0.1276838345900588,280,275,275,28,0.22909090909090912,2019-06-28,-0.410394391434056,-0.17325600132744123,-0.22034247184321135,-0.1066056960066181,-0.1468627975000191,-0.09537481659839088,-0.01783353093545627,-0.054422141288004,0.19005191959084464,-0.12902926656456282,0.06665030532082314
2019-10-15,700,11,True,0.1430361596415281,280,275,275,28,0.21818181818181814,2019-06-28,-0.20554213628081044,-0.1498609744777935,-0.0030413220306828442,-0.08837450723922849,0.08737599066436572,-0.04628663400042767,0.15632134556482025,-0.015172760907025648,0.20250081425012761,-0.06894535490045453,0.06148646723856502
2019-10-22,705,11,True,0.13994374007847485,280,275,275,28,0.3345454545454546,2019-06-28,0.17630596669545506,0.06169791372185236,0.25792249429157504,0.09584520400520563,0.40721587485600363,0.18780420716340943,0.2965164372322185,0.08971429032688694,0.08161652759611998,0.11069943762378515,0.03414729028335327
2019-10-29,710,11,False,0.1289285341268555,280,275,275,28,0.2654545454545455,2019-06-28,0.20763794370198485,0.038553991272317886,0.7402756533934218,0.16071654736084726,0.5273451453594011,0.13964986218258094,0.40130626946020465,0.10343336768780967,0.532637709691437,0.1260388758991965,0.12216255608852937
2019-11-05,715,11,False,0.07411654215713538,280,275,275,28,0.23636363636363633,2019-06-28,0.2676230539292679,0.07915203874614501,0.9759803570719289,0.2645413806369808,0.7840819313779865,0.21178738129331043,0.5422949166984696,0.2378151069536358,0.708357303142661,0.2417870146795169,0.18538934189083578
2019-11-12,720,12,False,0.05608676795672716,280,275,275,28,0.18181818181818177,2019-06-28,0.33568711491119313,0.05152793775499653,0.4392947437933568,0.16631257593657328,0.6870285232632953,0.19567398384776324,0.4148776539529159,0.16155483749105184,0.10360762888216368,0.2721508693103794,0.11478463818157675
2019-11-19,725,12,False,0.04765633490851109,280,275,275,28,0.14909090909090905,2019-06-28,0.26728814751085034,0.07006031241441416,0.3102326450261177,0.1245599162476161,0.5431729170781119,0.12219779429414952,0.6008816844228723,0.21205648780445344,0.042944497515267355,-0.05770876734476038,0.054499603833201946
2019-11-26,730,12,False,0.054691280621717075,280,275,275,28,0.17454545454545456,2019-06-28,0.44019103082888184,0.18621980170303723,0.6208049199298407,0.1300533006862139,0.4709337122285476,0.053697984746635855,0.3909718872697731,0.146086191594499,0.18061388910095882,0.07996182495877446,-0.05616650101682333
2019-12-04,735,12,False,0.06780976837030173,280,275,275,28,0.23636363636363633,2019-06-28,0.4563472501548317,0.27288758049755235,0.1890314799432705,0.16155534234408458,0.2083007718316578,0.1643882198862725,0.42448887884342634,0.25580464856372886,-0.26731577021156117,-0.21618810701176855,-0.11133223815346777
2019-12-11,740,12,False,0.0747216488524013,280,275,275,28,0.19999999999999996,2019-06-28,0.5230324539310169,0.23987357067254012,0.4232873049879375,0.1433838892340599,0.48452276146416084,0.18439005408468281,0.4446647236627682,0.20430221482613245,-0.09974514894307945,0.03985803780139263,-0.09648968143848022
2019-12-18,745,12,False,0.0792138990076513,280,275,275,28,0.16000000000000003,2019-06-28,0.40814984686499106,0.21739019160451376,0.4309088339563938,0.21556594433259105,0.29902041398783824,0.15996218661824277,0.367297573593768,0.19867767318087312,0.022758987091402727,-0.06827715960592978,-0.0018242472719227076
2019-12-26,750,12,False,0.07507829886846591,280,275,275,28,0.19272727272727275,2019-09-30,0.5998628505698758,0.26627141484096895,0.7458985115378161,0.29504785835945035,0.7051756609706664,0.3190991647785122,0.7672426205436693,0.28498435424265595,0.1460356609679403,-0.0620669595730029,0.02877644351848141
2020-01-03,755,12,False,0.07248779533023174,280,275,275,28,0.28,2019-09-30,0.4973652325513409,0.21542907232052977,0.6366099484003312,0.23826741845229346,0.5793730334496207,0.20436038790012678,0.5905423713987114,0.2432605113537875,0.13924471584899034,-0.011169337949090696,0.022838346131763693
2020-01-10,760,12,False,0.0721877527473196,280,275,275,28,0.26181818181818184,2019-09-30,0.46730734208190533,0.21598325332482837,0.49006254595922616,0.14422407959382114,0.5681486549729322,0.2005172759379674,0.7125300627011136,0.22183268029002196,0.02275520387732083,-0.14438140772818142,-0.07175917373100724
2020-01-17,765,12,False,0.07235906280421672,280,275,275,28,0.2909090909090909,2019-09-30,0.4113907748428121,0.22363435425713107,0.6604898367086651,0.2584223355711324,0.562199131550547,0.20854631412842387,0.7880842292303702,0.2872673279094373,0.249099061865853,-0.22588509767982323,0.03478798131400135
2020-01-27,770,12,False,0.1004560754647,280,275,275,28,0.1963636363636364,2019-09-30,0.27547188961184693,0.13088837798282188,0.6128050801121687,0.16748229840495,0.6393965841020008,0.1793675696935464,0.8717021014723213,0.28463629763798914,0.3373331905003218,-0.23230551737032046,0.03659392042212811
2020-02-03,775,12,False,0.11991335697961537,280,276,276,28,0.18840579710144922,2019-09-30,-0.01564329871993627,0.00725530867061612,0.642848351188835,0.10699751160909114,0.6397059305693357,0.13297032052495428,0.7544580987275152,0.20685417991812238,0.6584916499087713,-0.11475216815817957,0.09974220293847502
2020-02-10,780,13,True,0.13640934633983115,280,276,276,28,0.21376811594202894,2019-09-30,0.06051732198511297,0.04525311724132823,0.4712859588324977,0.14928711841357417,0.6363100730584972,0.17387835047900263,0.6137967608255297,0.17389092342867146,0.41076863684738474,0.022513312232967486,0.10403400117224594
2020-02-18,785,13,False,0.13390291749356129,280,276,276,28,0.19927536231884058,2019-09-30,0.169823676360139,0.10068094888115628,0.6392359150947191,0.18731090679548507,0.7831105706340261,0.23753279587140075,0.44222920353561224,0.11841470923508186,0.4694122387345801,0.3408813670984139,0.08662995791432879
2020-02-25,790,13,True,0.20384782753287323,280,276,276,28,0.26449275362318836,2019-09-30,0.36118286091955126,0.1127401219544388,0.8203088492988245,0.1791364689535348,0.731406716669102,0.1554594923138451,0.552754166105338,0.11108539785672479,0.45912598837927326,0.17865255056376395,0.066396346999096
2020-03-03,795,13,True,0.3081313522398667,280,276,276,28,0.28985507246376807,2019-09-30,0.17324509824120465,0.05347036236716539,0.15291427531396545,0.038819254278156384,0.32106716311740036,0.042017125976119604,0.24333734003632904,0.031291365360771664,-0.0203308229272392,0.07772982308107132,-0.014651108089009005
2020-03-10,800,13,True,0.48745634449778086,280,277,277,28,0.3212996389891697,2019-09-30,0.30286322490711326,0.16092403926908763,1.002359820382566,0.2721066031328571,0.8559587211638615,0.18538439000693505,0.7515116054061577,0.21078769874045628,0.6994965954754528,0.10444711575770382,0.11118256386376948
2020-03-17,805,13,True,0.8076768494486449,280,277,277,28,0.23465703971119134,2019-09-30,0.4109152674539785,0.16294733602079692,0.5348616164196153,0.1953950052766172,0.8370745383790745,0.33319967939552825,0.801988066800556,0.2967447128367684,0.12394634896563678,0.03508647157851852,0.032447669255820294
2020-03-24,810,13,True,0.9053604827926556,281,277,277,28,0.2707581227436823,2019-09-30,0.13239378160490872,0.08816953878501275,0.38060075249091424,0.18358399586458796,0.5353267915426225,0.24099757099390323,0.6007003843581792,0.25942542460620516,0.24820697088600552,-0.06537359281555666,0.0954144570795752
2020-03-31,815,13,True,0.9251596383000477,281,277,277,28,0.20216606498194944,2019-12-31,0.32207534982436015,0.11668608155369342,0.7164728813584319,0.28121432026145543,0.7386455587979026,0.2643154485614786,0.6678109546580976,0.24954038036258264,0.39439753153407175,0.07083460413980502,0.164528238707762
2020-04-07,820,13,True,0.8954958120090492,281,277,277,28,0.15523465703971118,2019-12-31,0.5902603050600012,0.10657033522047282,0.9608646172756341,0.2885608016739314,0.9602073218079067,0.3064640714886048,0.8311478505066252,0.28377302015038147,0.37060431221563295,0.12905947130128148,0.18199046645345857
2020-04-15,825,13,True,0.6207270688144647,281,277,277,28,0.1660649819494585,2019-12-31,0.4009354891163424,0.22546132265070656,0.6168103625154653,0.25640488101923237,0.5865122481657064,0.27506921265513234,0.3855317812515855,0.14682803018892235,0.21587487339912287,0.20098046691412086,0.030943558368525803
2020-04-22,830,13,True,0.47816411986035096,281,277,277,28,0.19494584837545126,2019-12-31,0.45998191885778783,0.27454695551151814,0.5958511608916789,0.28828798613910384,0.3838744476814781,0.18543407590981476,0.49581949279682636,0.19819460747886747,0.13586924203389106,-0.11194504511534825,0.013741030627585693
2020-04-29,835,13,True,0.4105667450089811,281,278,278,28,0.302158273381295,2019-12-31,0.5668240349626958,0.26858513438020876,0.5561945701413862,0.2870829257156848,0.44121475339291183,0.2304669229679717,0.2947172014864631,0.16943264989144594,-0.010629464821309664,0.14649755190644875,0.01849779133547602
2020-05-06,840,14,True,0.3048718318809565,281,278,278,28,0.1762589928057554,2019-12-31,0.1747442756426194,0.11065300533756617,0.3336625124522072,0.13815443841406674,0.3709782210750682,0.17881955276682068,0.5143576272262551,0.16742914113128254,0.15891823680958778,-0.14337940615118688,0.027501433076500575
2020-05-13,845,14,True,0.2732344667246684,281,278,278,28,0.2302158273381295,2019-12-31,-0.049237532355374175,0.017079055928208558,0.08737515547484438,0.05488328867060034,0.0281363728447123,0.02466233436674874,0.11926215332041254,0.07037702879699306,0.13661268783021857,-0.09112578047570025,0.03780423274239178
2020-05-20,850,14,True,0.24279132266181766,281,278,278,28,0.26618705035971224,2019-12-31,-0.006956943271572234,0.04309502163920671,0.20916285302777626,0.12617963457400078,0.17835534540822157,0.06937171528366685,0.08041523910634507,0.06795008985660836,0.2161197962993485,0.0979401063018765,0.08308461293479406
2020-05-28,855,14,True,0.2277177847922311,281,278,278,28,0.2230215827338129,2019-12-31,0.011265175922724175,0.011166249942163614,0.1688491718889354,0.03823303774022313,0.13095610174495462,0.078891424228143,0.07946687276696085,0.10555780431150308,0.15758399596621123,0.05148922897799377,0.027066787798059516
2020-06-04,860,14,True,0.19619459110944168,281,278,278,28,0.1546762589928058,2019-12-31,0.3944721094676471,0.15709971484682084,0.25693727038778097,0.10039796132945415,0.1714337599195979,0.08834117058545668,0.1402830872255699,0.07950366797120022,-0.13753483907986613,0.031150672694027992,-0.056701753517366685
2020-06-11,865,14,True,0.2863160981130035,281,278,278,28,0.29496402877697847,2019-12-31,0.23272241898171467,0.09919848143647271,0.11559749206876885,0.014298564063843503,-0.07082478970985254,-0.013096003873786965,-0.4788028104356238,-0.11486152904523647,-0.11712492691294582,0.4079780207257713,-0.08489991737262921
2020-06-18,870,14,True,0.26799000483574337,281,278,278,28,0.2697841726618705,2019-12-31,0.2540934993157966,0.05247490899867095,0.09294919943053999,0.02363290608881204,-0.46525320448312296,-0.135159476900651,-0.4173974507068341,-0.13590645706509488,-0.16114429988525664,-0.04785575377628887,-0.028842002909858912
2020-06-25,875,14,True,0.2829077511074232,281,278,278,28,0.3093525179856115,2020-03-31,0.2766135226455561,0.058038120936712706,0.3798142003409001,0.07903120359680013,-0.199155799332381,-0.06780326431612169,-0.03199697517845807,0.01235848882662893,0.10320067769534397,-0.16715882415392294,0.020993082660087425
2020-07-02,880,14,True,0.2999321566408159,281,278,278,28,0.237410071942446,2020-03-31,0.34886087435213586,-0.0441499779028383,0.34527840841961893,0.035096426936769516,-0.04068840288205235,-0.05344826931739023,0.16770291372502857,0.0067541349834888895,-0.0035824659325169317,-0.20839131660708093,0.07924640483960782
2020-07-10,885,14,True,0.19785992225644422,281,278,278,28,0.2841726618705036,2020-03-31,0.23605602618198196,0.028894824564165422,0.5123186664609328,0.1008685210422182,0.16118220962322996,0.022553304403520807,0.13209299678347447,0.042775471527644875,0.27626264027895087,0.02908921283975549,0.07197369647805278
2020-07-17,890,14,True,0.19221398159045852,281,278,278,28,0.3309352517985612,2020-03-31,0.49401549506962333,0.12833295404375053,0.70539816075248,0.14464886493959953,0.40352347041455083,0.06457174554548073,0.18200133769473803,0.0486698456918636,0.21138266568285663,0.2215221327198128,0.016315910895848995
2020-07-24,895,14,True,0.1668331373219245,281,278,278,28,0.302158273381295,2020-03-31,0.35647248633655476,0.0988276566419049,0.5512392462513214,0.08074532750618889,0.501843704990065,0.06665557394572841,0.1083679911991848,0.020626871086105645,0.1947667599147666,0.3934757137908802,-0.018082329135716016
2020-07-31,900,15,True,0.13572239997197683,281,279,279,28,0.27956989247311825,2020-03-31,0.2578417170468707,0.06318927394103732,0.534711112285632,0.02624184625776982,0.4656916532616233,0.04083298317257242,0.29754645052399303,0.09638272700400957,0.27686939523876125,0.16814520273763028,-0.0369474276832675
2020-08-07,905,15,False,0.11289802405575247,281,280,280,28,0.2857142857142857,2020-03-31,0.2043481877378456,0.05382159931128446,0.5779649994683199,0.10445387960385061,0.5653615295868716,0.13578150420164325,0.49979742032070257,0.11631921406091462,0.37361681173047434,0.06556410926616901,0.05063228029256615
2020-08-14,910,15,False,0.11045416308767202,281,280,280,28,0.2607142857142857,2020-03-31,0.13560435386423986,-0.02218661524616933,0.1925017852664084,0.08682261465960708,0.5926869329450107,0.1543094518542733,0.42921243354648175,0.19225717093942107,0.05689743140216855,0.16347449939852898,0.10900922990577641
