experiment,step,allocator,windows,basis,bars,sharpe_annual,cumulative_return,max_drawdown,mean_turnover,tc_mean,tc_std,cap_violations,is_measurement
E2,1,measurement::A0_decile_ls_hold1,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,0.09339827901799759,0.0025272667497107104,-0.13014180405915932,1.0833959899749372,0.6980573619477034,0.011561387106545964,190,True
E2,5,measurement::A0_decile_ls_hold5,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,0.5179629964513299,0.04550473006665845,-0.12175673662646988,0.24567669172932327,0.5423034219076054,0.11216290891025009,190,True
E2,20,measurement::A0_decile_ls_hold20,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,-0.47171589336806313,-0.04447988995526142,-0.14090657480471755,0.06848370927318295,0.38645136040977884,0.14954995934543233,190,True
E2,40,measurement::A0_decile_ls_hold40,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,-0.8381707798191183,-0.06107368734496921,-0.11843601147323247,0.034085213032581455,0.292938565526379,0.1607382559956821,190,True
E2,60,measurement::A0_decile_ls_hold60,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,-2.338101428894189,-0.15900157943805882,-0.17481772876408053,0.02694235588972431,0.2523255430608861,0.17974122785822524,190,True
