date,y_adj10,y_raw10,top_vol_pctile,spyvol20,regime,block
2023-12-26,0.1404467478124034,0.14413538634944506,0.9318493150684931,0.0969124977803228,BULL_CALM,0
2023-12-27,0.17430548285985523,0.18069573105758108,0.9421232876712329,0.0968096667623532,BULL_CALM,0
2023-12-28,0.10330830923114528,0.10975812452426056,0.9400684931506851,0.09643456553736,BULL_CALM,1
2023-12-29,0.12182247900928404,0.1315786799021446,0.9167808219178081,0.0980186983124238,BULL_CALM,1
2024-01-02,-0.09574923268225871,-0.06314792795031086,0.932191780821918,0.1004839754092877,BULL_CALM,1
2024-01-03,-0.14941194844113176,-0.10796515629857076,0.9078767123287671,0.1035595752062241,BULL_CALM,1
2024-01-04,-0.13996173587416527,-0.10296823830878048,0.9376712328767122,0.1047004778183369,BULL_CALM,1
2024-01-05,-0.11961053525422179,-0.08226614273879031,0.9150684931506848,0.1028772192035139,BULL_CALM,1
2024-01-08,-0.14970670628890273,-0.13188151979383006,0.8674657534246574,0.1105899264201902,BULL_CALM,1
2024-01-09,-0.18366122245562416,-0.16207872668245,0.8945205479452054,0.1107594299492566,BULL_CALM,1
2024-01-10,-0.1594872709407798,-0.1325419621135732,0.9376712328767122,0.1114423454331215,BULL_CALM,1
2024-01-11,-0.04832066012751797,-0.022872563905489716,0.9345890410958904,0.1110773636176189,BULL_CALM,1
2024-01-12,-0.052540174222133515,-0.02611958702383036,0.9352739726027398,0.1008439563552296,BULL_CALM,1
2024-01-16,-0.04384288570651274,-0.012548494739958303,0.9232876712328766,0.1015031058659866,BULL_CALM,1
2024-01-17,-0.14199069699372777,-0.12692266455225235,0.9154109589041097,0.101410391984289,BULL_CALM,1
2024-01-18,-0.17258787657589472,-0.16050156348990213,0.891780821917808,0.1042941254489991,BULL_CALM,1
2024-01-19,-0.06828717162533084,-0.05365839006393305,0.9315068493150684,0.1110709108364184,BULL_CALM,1
2024-01-22,-0.07041966186905883,-0.07613934953421585,0.9517123287671234,0.0966133089462208,BULL_CALM,1
2024-01-23,-0.03093356635077684,-0.041010518761377776,0.9126712328767124,0.0922343709317674,BULL_CALM,1
2024-01-24,-0.047801284119894115,-0.06996126360303287,0.9339041095890412,0.0921964590971626,BULL_CALM,1
2024-01-25,-0.004960144882001768,-0.018439965286700877,0.9356164383561645,0.0928172024061252,BULL_CALM,1
2024-01-26,0.0474840867105892,0.0456226478633839,0.957876712328767,0.0932367704631939,BULL_CALM,1
2024-01-29,0.016382715161271204,0.007093540746878535,0.954109589041096,0.0962064602037293,BULL_CALM,1
2024-01-30,0.02381750743783962,0.02348053135941517,0.9482876712328766,0.095203260336354,BULL_CALM,1
2024-01-31,0.06253974724750765,0.07681912565229737,0.9339041095890412,0.1121037712727477,BULL_CALM,1
2024-02-01,0.03735973684163999,0.05383257740524924,0.9356164383561645,0.114182852048008,BULL_CALM,1
2024-02-02,0.006386474625829306,0.008625618386645488,0.9479452054794522,0.11600763633113,BULL_CALM,1
2024-02-05,-0.06011931370740782,-0.058107911699057255,0.9219178082191781,0.1181958187831191,BULL_CALM,1
2024-02-06,0.021460151897236945,0.02272399116166506,0.9321917808219178,0.1098905110770837,BULL_CALM,1
2024-02-07,0.02530744892270065,0.03146301059626317,0.9397260273972602,0.1112377492060321,BULL_CALM,1
2024-02-08,-0.030860993163753535,-0.026542868716533358,0.963013698630137,0.1108266333818357,BULL_CALM,1
2024-02-09,-0.08649023550423025,-0.0988645836145545,0.9287671232876713,0.1110168791668769,BULL_CALM,1
2024-02-12,-0.05746328067086377,-0.07018987093033435,0.9256849315068493,0.1113427682833186,BULL_CALM,1
2024-02-13,-0.060663422281406275,-0.06689596048436029,0.9260273972602739,0.1238548568062638,BULL_CALM,1
2024-02-14,-0.10532793113288293,-0.12319893335827684,0.925,0.1228958109320235,BULL_CALM,1
2024-02-15,-0.07275415166709862,-0.0862869610173007,0.9496575342465754,0.1217707986697113,BULL_CALM,1
2024-02-16,-0.0696360312034913,-0.06741210218726292,0.9273972602739725,0.1188100741873489,BULL_CALM,1
2024-02-20,-0.010565220200810027,-0.0008459089478647808,0.9345890410958904,0.1215621112093875,BULL_CALM,1
2024-02-21,0.011164044508721781,0.026153798994926897,0.9404109589041095,0.1214359873778622,BULL_CALM,1
2024-02-22,-0.019981913947805505,-0.0213889284739318,0.9431506849315069,0.1395989280640365,BULL_CALM,1
2024-02-23,0.08760965054814775,0.09772097620461542,0.9448630136986301,0.139184712199327,BULL_CALM,1
2024-02-26,-0.0011404633036622037,-0.0008244265224351694,0.935958904109589,0.1401921569629383,BULL_CALM,1
2024-02-27,0.002785601317662928,-0.004130672069993298,0.938013698630137,0.1383850859434836,BULL_CALM,1
2024-02-28,0.06515469817442823,0.04971429539632364,0.9589041095890412,0.1385237268508821,BULL_CALM,1
2024-02-29,0.06499134406059469,0.05469505013242386,0.9582191780821917,0.1213753548001123,BULL_CALM,1
2024-03-01,0.06782132625852441,0.050320217115563066,0.9479452054794519,0.1177819917058855,BULL_CALM,1
2024-03-04,0.05327109837699754,0.03826055371277034,0.958904109589041,0.1142976427202582,BULL_CALM,1
2024-03-05,0.014223624013471376,0.0007967661530329725,0.9602739726027396,0.1203786947627516,BULL_CALM,1
2024-03-06,-0.07442591096155107,-0.10035151185898458,0.9650684931506849,0.1209588932891495,BULL_CALM,1
2024-03-07,-0.09537271070147982,-0.12010134268224985,0.9400684931506849,0.1222551694186934,BULL_CALM,1
2024-03-08,0.011118175250147926,-0.010338125817732687,0.9075342465753424,0.1252240976196328,BULL_CALM,1
2024-03-11,0.12065235874635746,0.11202131677383746,0.9438356164383561,0.124328769652447,BULL_CALM,1
2024-03-12,-0.031087495536890396,-0.030041150723534575,0.9523972602739725,0.1288499841882555,BULL_CALM,1
2024-03-13,-0.06897308318844661,-0.06811271062195101,0.953082191780822,0.1162195029421986,BULL_CALM,1
2024-03-14,-0.030569032629324606,-0.020963636388817247,0.9544520547945204,0.1141340154030037,BULL_CALM,1
2024-03-15,-0.011170426439588984,0.0028491682758769697,0.9517123287671232,0.1193809991653304,BULL_CALM,1
2024-03-18,-0.009160571908316628,0.007590351249664718,0.9506849315068493,0.1186611564490942,BULL_CALM,1
2024-03-19,0.09244223499672011,0.11694576132922657,0.9595890410958905,0.1166700924108863,BULL_CALM,1
2024-03-20,0.05937993196051564,0.07541917798494333,0.9280821917808219,0.1194537270260042,BULL_CALM,1
2024-03-21,-0.08672436783109863,-0.0707377273226868,0.9462328767123289,0.0979866272747081,BULL_CALM,1
2024-03-22,-0.07599446879392016,-0.05965073031648348,0.9356164383561645,0.0986789391986806,BULL_CALM,1
2024-03-25,-0.07451774528126318,-0.06838022198728493,0.9366438356164384,0.0981268405452599,BULL_CALM,1
2024-03-26,-0.07873161192971907,-0.0718787425774399,0.9486301369863014,0.098758023116861,BULL_CALM,2
2024-03-27,-0.0314560723043686,-0.024377667198648853,0.9397260273972602,0.1014900910098142,BULL_CALM,2
2024-03-28,-0.0646383453059606,-0.047635225235098416,0.9417808219178083,0.1014242543287883,BULL_CALM,2
2024-04-01,-0.06512131140407959,-0.051999578733515864,0.9267123287671233,0.0975247427395419,BULL_CALM,2
2024-04-02,-0.0260158653671572,-0.0026765933378684395,0.9404109589041095,0.1007082670582628,BULL_CALM,2
2024-04-03,-0.04491374063758651,-0.022299580646363004,0.9407534246575343,0.0925175142373008,BULL_CALM,2
2024-04-04,-0.0733576112264163,-0.04303188846262796,0.9253424657534246,0.1027167028137859,BULL_CALM,2
2024-04-05,0.052270611098718514,0.08207425067075386,0.938013698630137,0.1033751444418996,BULL_CALM,2
2024-04-08,0.019577463311180265,0.059398743698508165,0.9530821917808219,0.100596705860988,BULL_CALM,2
2024-04-09,0.0737350087609352,0.1079445002919176,0.9393835616438357,0.1004368941814716,BULL_CALM,2
2024-04-10,0.06404312177406635,0.10796257409923132,0.9688356164383561,0.1001844290718226,BULL_CALM,2
2024-04-11,0.022059518601560583,0.051172323969043025,0.9640410958904109,0.1037422249282162,BULL_CALM,2
2024-04-12,0.05320764935004577,0.09227408953835109,0.9722602739726028,0.1149469465687355,BULL_VOLATILE,2
2024-04-15,0.08812160202914018,0.12839075521653873,0.958904109589041,0.1181236761792537,BULL_VOLATILE,2
2024-04-16,0.10516970869370976,0.14156403231910547,0.9448630136986302,0.1156936529033271,BULL_VOLATILE,2
2024-04-17,0.08070706312722334,0.12596181504499226,0.9441780821917808,0.1143723943216655,BULL_VOLATILE,2
2024-04-18,0.09007154764403655,0.14089787974343573,0.9434931506849316,0.1071356427359146,BULL_VOLATILE,2
2024-04-19,0.15013806555430737,0.1927873954139247,0.938013698630137,0.1076996386729978,BULL_VOLATILE,2
2024-04-22,0.13658870317002214,0.17190700541643028,0.9472602739726028,0.115629639505116,BULL_VOLATILE,2
2024-04-23,0.10545165166989756,0.12710050901524172,0.9486301369863014,0.1257022035869049,BULL_VOLATILE,2
2024-04-24,0.05487543021908885,0.07831102851490596,0.9232876712328768,0.1257240966833984,BULL_VOLATILE,2
2024-04-25,0.024356982410591196,0.04847377880895233,0.9400684931506849,0.1206189254389703,BULL_VOLATILE,2
2024-04-26,0.01939608508535725,0.014982865845237007,0.9664383561643837,0.1271256412544659,BULL_CALM,2
2024-04-29,0.00841755182239685,-0.0006041485691244339,0.9664383561643837,0.1283175979861485,BULL_CALM,2
2024-04-30,0.05230091460368941,0.04688728970787839,0.9640410958904109,0.1375173422058229,BULL_CALM,2
2024-05-01,-0.006054784635712851,-0.0117658259607957,0.9455479452054796,0.1372450575819948,BULL_CALM,2
2024-05-02,-0.0010494158494722711,-0.0275369057665107,0.9445205479452055,0.1369669578202692,BULL_CALM,2
2024-05-03,-0.057456789545342814,-0.08069001227147177,0.9404109589041096,0.1392361203862337,BULL_CALM,2
2024-05-06,-0.05291740499887636,-0.09763096683696723,0.9503424657534246,0.1445815352751947,BULL_CALM,2
2024-05-07,-0.07834347735614847,-0.12899086663928214,0.9109589041095891,0.1445751784971259,BULL_CALM,2
2024-05-08,0.011847552800847903,-0.03125022152629632,0.953082191780822,0.1398225686003145,BULL_CALM,2
2024-05-09,-0.012839502323353624,-0.04420132855628675,0.9393835616438355,0.1387407570547,BULL_CALM,2
2024-05-10,-0.0572727696010949,-0.09403635213266145,0.9328767123287671,0.1284320288543513,BULL_CALM,2
2024-05-13,-0.010827360609716907,-0.048869097739376435,0.9561643835616438,0.1181995198747881,BULL_CALM,2
2024-05-14,-0.11901754737412966,-0.16303350286645976,0.9438356164383561,0.1179033161219677,BULL_VOLATILE,2
2024-05-15,-0.12392660172059897,-0.16909389122642504,0.951027397260274,0.1195820354257796,BULL_VOLATILE,2
2024-05-16,-0.019658320967084374,-0.04662931706684133,0.9294520547945206,0.119581912098869,BULL_VOLATILE,2
2024-05-17,-0.06334725178550712,-0.08659811352392982,0.9393835616438355,0.1116900876887904,BULL_CALM,2
2024-05-20,-0.10667621629101767,-0.12844138914993516,0.9421232876712329,0.1097549720084267,BULL_CALM,2
2024-05-21,-0.043231311871670404,-0.06509517715561103,0.9284246575342466,0.1046049445707041,BULL_CALM,2
2024-05-22,-0.06934818403938106,-0.08248745717968817,0.943150684931507,0.1058537861007668,BULL_CALM,2
2024-05-23,-0.04138476513415811,-0.05888702656339733,0.9544520547945206,0.1092459345300923,BULL_CALM,2
2024-05-24,-0.025797118835541748,-0.04353756745912777,0.9452054794520548,0.1071765304514526,BULL_CALM,2
2024-05-28,-0.04958087998813873,-0.07886094788793331,0.896917808219178,0.1071321503946207,BULL_CALM,2
2024-05-29,-0.0268489428481886,-0.049587772918561944,0.8993150684931507,0.0910861201383521,BULL_CALM,2
2024-05-30,-0.06110293933856462,-0.08270646154494192,0.9058219178082192,0.0945797665523392,BULL_CALM,2
2024-05-31,-0.0614951113752351,-0.0764757332023551,0.9232876712328768,0.0943372509114192,BULL_CALM,2
2024-06-03,-0.06070368481046984,-0.08545482467503403,0.8962328767123287,0.0863264475405669,BULL_CALM,2
2024-06-04,-0.036125380180872226,-0.058575218872367704,0.9318493150684931,0.0799378723136043,BULL_CALM,2
2024-06-05,-0.05294108351295843,-0.07782427046216417,0.9349315068493151,0.0885617392353933,BULL_CALM,2
2024-06-06,-0.060715556307485305,-0.09908549219103506,0.9400684931506849,0.0885900926422673,BULL_CALM,2
2024-06-07,-0.06663233279077381,-0.097687279840177,0.9342465753424658,0.0877816463824983,BULL_CALM,2
2024-06-10,-0.04527937499900342,-0.07393109566852965,0.9037671232876712,0.0880033865375331,BULL_CALM,2
2024-06-11,-0.07268802285477384,-0.11697111955666714,0.9506849315068495,0.0879334711974003,BULL_CALM,2
2024-06-12,-0.0604120585923014,-0.111259510553278,0.9431506849315069,0.0905080531235216,BULL_CALM,2
2024-06-13,-0.06907023107844093,-0.11515268474195745,0.9500000000000002,0.0813122362304724,BULL_CALM,2
2024-06-14,-0.11495121986541897,-0.14584251668412032,0.953082191780822,0.0804439780716428,BULL_CALM,2
2024-06-17,-0.10618907698007063,-0.13371716921209875,0.9116438356164384,0.083821345985731,BULL_CALM,2
2024-06-18,-0.039938296746645355,-0.07112345510141006,0.9565068493150685,0.0838559406969811,BULL_CALM,2
2024-06-20,-0.07096691273794026,-0.10306391611898577,0.9304794520547945,0.0852557174537795,BULL_CALM,2
2024-06-21,-0.06684370688555484,-0.100537065469562,0.9342465753424658,0.0865827157039515,BULL_CALM,3
2024-06-24,-0.06716781535552523,-0.08879725997922744,0.935958904109589,0.0822779227200023,BULL_CALM,3
2024-06-25,-0.0733929407616644,-0.09458124935013532,0.9363013698630137,0.0806031143003175,BULL_CALM,3
2024-06-26,-0.04046653219619743,-0.0624656560791764,0.9386986301369863,0.0805591598756787,BULL_CALM,3
2024-06-27,-0.007648248446988038,-0.034013129236122444,0.9506849315068493,0.0740827965335625,BULL_CALM,3
2024-06-28,-0.03088235534618351,-0.05052918172361147,0.9462328767123287,0.0704909624079,BULL_CALM,3
2024-07-01,-0.016986315925075893,-0.03881365346293852,0.9565068493150685,0.0653674327688839,BULL_CALM,3
2024-07-02,-0.04789507854896474,-0.06530229768067758,0.9486301369863014,0.0676553266616342,BULL_CALM,3
2024-07-03,-0.06774701270042131,-0.09704353623829315,0.9407534246575343,0.0681297822950247,BULL_CALM,3
2024-07-05,-0.13503986247344937,-0.16906679113992104,0.9513698630136986,0.0594387462211071,BULL_CALM,3
2024-07-08,-0.03861582233079205,-0.08798770187448579,0.9578767123287673,0.059096676125531,BULL_CALM,3
2024-07-09,-0.058562574832504447,-0.10118882297510012,0.9174657534246575,0.0580678729806058,BULL_CALM,3
2024-07-10,-0.037395266735203936,-0.07615729510679276,0.9551369863013699,0.0644236135656236,BULL_CALM,3
2024-07-11,-0.02965558533003405,-0.05235364207433374,0.9527397260273972,0.0752764933871103,BULL_CALM,3
2024-07-12,-0.052310320661961326,-0.07917322777923932,0.9397260273972602,0.0734035372479349,BULL_CALM,3
2024-07-15,-0.05612690356351553,-0.07913328089443437,0.9421232876712329,0.0734913418788487,BULL_CALM,3
2024-07-16,-0.04709615184450429,-0.06716625370275695,0.9595890410958903,0.0748201740903186,BULL_CALM,3
2024-07-17,-0.010067499330870205,-0.005324445814178078,0.9496575342465754,0.0906349195487671,BULL_CALM,3
2024-07-18,-0.011657562469577162,-0.008592631728874497,0.9232876712328766,0.0953367934180085,BULL_CALM,3
2024-07-19,-0.06390187593012202,-0.054534330204309034,0.9397260273972602,0.0980158140607106,BULL_CALM,3
2024-07-22,0.02184003263245223,0.015242714428692064,0.9592465753424657,0.1025516597543022,BULL_CALM,3
2024-07-23,0.025320946880970464,0.010523137492629283,0.9150684931506848,0.1018105067726652,BULL_CALM,3
2024-07-24,0.04070293756294109,0.05825313110936607,0.9660958904109588,0.1312882104180447,BULL_VOLATILE,3
2024-07-25,0.0430194703051951,0.05924575786719556,0.9537671232876711,0.1322768396736331,BULL_VOLATILE,3
2024-07-26,0.07517434391119888,0.08490596793221493,0.9503424657534246,0.1386546630820364,BULL_VOLATILE,3
2024-07-29,0.048023373585906116,0.05833440388132325,0.9561643835616437,0.137940589472031,BULL_VOLATILE,3
2024-07-30,0.09390401093580662,0.11190756568700683,0.9691780821917806,0.1389043068338026,BULL_VOLATILE,3
2024-07-31,0.0800701795353258,0.08966843030859942,0.9592465753424657,0.1490175117431904,BULL_VOLATILE,3
2024-08-01,0.1942995081125524,0.22498187739284553,0.9527397260273972,0.1564396807128385,BULL_VOLATILE,3
2024-08-02,0.2033869852984461,0.2561692841997991,0.9431506849315069,0.1666323366117529,BULL_VOLATILE,3
2024-08-05,0.2304388202372451,0.29619453571018517,0.9376712328767123,0.1919074668376457,BULL_VOLATILE,3
2024-08-06,0.19110485548484302,0.2526408419042642,0.9277397260273972,0.1966083248228579,BULL_VOLATILE,3
2024-08-07,0.20349132849262025,0.2537089264020782,0.9270547945205478,0.1908577810587215,BULL_VOLATILE,3
2024-08-08,0.15999633260194857,0.1947359980022246,0.9476027397260273,0.212422322027837,BULL_VOLATILE,3
2024-08-09,0.13636443979674923,0.16636398714743392,0.9691780821917808,0.2115085826722594,BULL_VOLATILE,3
2024-08-12,0.15382611051115164,0.18810330019741542,0.9537671232876711,0.2109391146897786,BULL_VOLATILE,3
2024-08-13,0.11493021021706043,0.1513512389761234,0.9434931506849316,0.2196325754950108,BULL_VOLATILE,3
2024-08-14,0.15811933949394363,0.20554419640571533,0.9664383561643834,0.2155558356655904,BULL_VOLATILE,3
2024-08-15,0.07497899121342673,0.11525426256481268,0.9630136986301367,0.2233824397461035,BULL_VOLATILE,3
2024-08-16,0.21949484362175636,0.25971026185474805,0.933904109589041,0.2220320181997505,BULL_VOLATILE,3
2024-08-19,0.15265450509909054,0.19225568949734026,0.9626712328767122,0.221612283896448,BULL_VOLATILE,3
2024-08-20,0.1859228233970848,0.22329598217174798,0.892123287671233,0.2216196322869425,BULL_VOLATILE,3
2024-08-21,0.0871156979742312,0.12125594785297378,0.9232876712328768,0.2040533680196037,BULL_VOLATILE,3
2024-08-22,0.09400108148281464,0.13868399809857604,0.9503424657534246,0.2054723083545298,BULL_VOLATILE,3
2024-08-23,0.10897056020081415,0.14313438770477707,0.9383561643835616,0.2051302576052229,BULL_VOLATILE,3
2024-08-26,0.1707056876830051,0.22321234292200917,0.939041095890411,0.2056106793969709,BULL_VOLATILE,3
2024-08-27,0.11335412796204107,0.1627192655639193,0.9417808219178083,0.2041354386757516,BULL_VOLATILE,3
2024-08-28,0.2501631906113854,0.3178637597767881,0.9698630136986303,0.1984327936587365,BULL_VOLATILE,3
2024-08-29,0.20684285470231617,0.2657566937670668,0.9561643835616438,0.1905198239609601,BULL_VOLATILE,3
2024-08-30,0.1403554375928301,0.19638411232789765,0.9476027397260275,0.176890124425097,BULL_VOLATILE,3
2024-09-03,0.24445023881592495,0.31802674663936853,0.9499999999999998,0.1579817336525867,BULL_VOLATILE,3
2024-09-04,0.19562776145999933,0.26823368040687956,0.9380136986301372,0.1574416318009696,BULL_VOLATILE,3
2024-09-05,0.2243029161032692,0.29502553031091366,0.9256849315068493,0.1547687562236459,BULL_VOLATILE,3
2024-09-06,0.2536882614806123,0.3503722647152773,0.9441780821917808,0.1506221236029739,BULL_VOLATILE,3
2024-09-09,0.2644172191912355,0.3602001650620313,0.9191780821917808,0.1545645049660934,BULL_VOLATILE,3
2024-09-10,0.2523089463705616,0.3602236993722253,0.9236301369863014,0.1549110624036005,BULL_VOLATILE,3
2024-09-11,0.18480223090626444,0.2687115727566327,0.9167808219178083,0.1484042331602366,BULL_VOLATILE,3
2024-09-12,0.27859945275224096,0.36775521451193965,0.9284246575342465,0.1505016393111005,BULL_CALM,3
2024-09-13,0.2598099705396857,0.331438798878637,0.9167808219178081,0.1395541784612109,BULL_CALM,3
2024-09-16,0.20518607181320428,0.27273551702673055,0.958904109589041,0.1394785582410554,BULL_CALM,3
2024-09-17,0.2067144512958355,0.28408109750156124,0.9304794520547945,0.1355831900121268,BULL_CALM,4
2024-09-18,0.14238136570619872,0.2203074787819905,0.9277397260273972,0.1359242421109966,BULL_CALM,4
2024-09-19,0.1709642101875944,0.23830062062678742,0.9222602739726027,0.1481821786888223,BULL_VOLATILE,4
2024-09-20,0.16720881707573715,0.24912059906058492,0.9253424657534246,0.1461506660212843,BULL_VOLATILE,4
2024-09-23,0.1964815849006353,0.2721702972563091,0.9147260273972602,0.1419193839836487,BULL_VOLATILE,4
2024-09-24,0.3387979112526331,0.39703309485156507,0.9602739726027396,0.1416264932498463,BULL_VOLATILE,4
2024-09-25,0.08923983337013726,0.14611996418740372,0.9041095890410957,0.1420593257945129,BULL_CALM,4
2024-09-26,0.24637782930530377,0.3054752313171464,0.9530821917808219,0.1402671435948627,BULL_CALM,4
2024-09-27,0.2073230092818416,0.27241465431272266,0.9602739726027396,0.1405461643610051,BULL_CALM,4
2024-09-30,0.23524425877520044,0.3068583387863092,0.9602739726027398,0.1375261724720424,BULL_CALM,4
2024-10-01,0.2774421075227836,0.35688496787371593,0.9527397260273972,0.1182670954967089,BULL_CALM,4
2024-10-02,0.2101414383281551,0.2827469675878879,0.9606164383561644,0.1176069811837451,BULL_CALM,4
2024-10-03,0.1879048319394324,0.2527736616469511,0.9606164383561644,0.1173497408654065,BULL_CALM,4
2024-10-04,0.18093130548750785,0.23295556851016117,0.9565068493150687,0.097594709140503,BULL_CALM,4
2024-10-07,0.3274848646891267,0.37538236321638974,0.9636986301369863,0.1012900964522502,BULL_CALM,4
