experiment,step,allocator,windows,basis,bars,sharpe_annual,cumulative_return,max_drawdown,mean_turnover,tc_mean,tc_std,cap_violations,is_measurement
E2,1,A2_long_only_hold1,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,1.990238958959838,0.39603371383168184,-0.13705982069043876,0.7435160838732956,0.9207048899619269,0.01750821469830457,0,False
E2,3,A2_long_only_hold3,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,2.5852496238636564,0.550267478978058,-0.12036660756498037,0.28545793910544015,0.7027557191777849,0.17424565049380647,0,False
E2,5,A2_long_only_hold5,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,2.323066239121694,0.4152019246404861,-0.14084045236802512,0.17918275718366267,0.6623801838913054,0.17076090225620846,0,False
E2,10,A2_long_only_hold10,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,2.133441812346349,0.35394517178766693,-0.15785632869650273,0.10096287093418406,0.5703080483477415,0.17667128734747145,0,False
E2,20,A2_long_only_hold20,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,1.74975773534337,0.26481244315570773,-0.18345731104302093,0.05569896118800387,0.4802622749746055,0.19560707590996257,0,False
E2,40,A2_long_only_hold40,patchtst_clean_2025-05-08..2026-02-10,replay_net_of_cost,190,2.237417308029447,0.2953670517119549,-0.11244748599157953,0.029410469540076825,0.3657673442751286,0.20717435256823769,0,False
