artifact,artifact_path,content_sha256,scope_source,deployed,regime,n_dates,mean_ic,placebo_60_ic,aligned_real_ic,ceiling,placebo_leg_ok,regime_passed,placebo_over_real,stamped_min_mean_ic,stamped_max_placebo_ratio
panel-ltr.alpha158_fund.weekly_rollback_2026-07-09.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-09.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,443,0.02109162349822352,0.059451228730756894,0.029972087331594996,0.014986043665797498,False,False,1.9835531664184942,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-09.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-09.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,33,0.09920951584571534,0.15419610770277659,0.0741492342781417,0.03707461713907085,False,False,2.0795374248150766,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-09.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-09.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,41,0.01204285629774242,0.06060612114020414,0.01961017685929934,0.00980508842964967,False,False,3.090544342105926,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,55,0.3298780237142613,0.016249617164625113,0.3508898711944478,0.1754449355972239,True,True,0.04630973561394221,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,443,0.02109162349822352,0.059451228730756894,0.029972087331594996,0.014986043665797498,False,False,1.9835531664184942,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,33,0.09920951584571534,0.15419610770277659,0.0741492342781417,0.03707461713907085,False,False,2.0795374248150766,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,41,0.01204285629774242,0.06060612114020414,0.01961017685929934,0.00980508842964967,False,False,3.090544342105926,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,55,0.3298780237142613,0.016249617164625113,0.3508898711944478,0.1754449355972239,True,True,0.04630973561394221,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,443,0.02109162349822352,0.059451228730756894,0.029972087331594996,0.014986043665797498,False,False,1.9835531664184942,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,33,0.09920951584571534,0.15419610770277659,0.0741492342781417,0.03707461713907085,False,False,2.0795374248150766,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,41,0.01204285629774242,0.06060612114020414,0.01961017685929934,0.00980508842964967,False,False,3.090544342105926,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,55,0.3298780237142613,0.016249617164625113,0.3508898711944478,0.1754449355972239,True,True,0.04630973561394221,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,443,0.02109162349822352,0.059451228730756894,0.029972087331594996,0.014986043665797498,False,False,1.9835531664184942,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,33,0.09920951584571534,0.15419610770277659,0.0741492342781417,0.03707461713907085,False,False,2.0795374248150766,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,41,0.01204285629774242,0.06060612114020414,0.01961017685929934,0.00980508842964967,False,False,3.090544342105926,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,55,0.3298780237142613,0.016249617164625113,0.3508898711944478,0.1754449355972239,True,True,0.04630973561394221,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,443,0.02109162349822352,0.059451228730756894,0.029972087331594996,0.014986043665797498,False,False,1.9835531664184942,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,33,0.09920951584571534,0.15419610770277659,0.0741492342781417,0.03707461713907085,False,False,2.0795374248150766,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json,5211f6bebd90ca088c7fe2492cae1845369b80b84e53ed347d3c27d7a864c9cf,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,41,0.01204285629774242,0.06060612114020414,0.01961017685929934,0.00980508842964967,False,False,3.090544342105926,0.013660206138598533,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-31.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-31.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BEAR,50,0.33486694445628706,0.09928710846751425,0.3467041743443464,0.1733520871721732,True,True,0.28637413626552516,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-31.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-31.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_CALM,399,0.023390886408730768,0.026562137858289085,0.04361892140082764,0.02180946070041382,False,False,0.6089590710921404,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-31.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-31.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,BULL_VOLATILE,19,0.02543075092574048,0.016986737553893114,0.03194752196411542,0.01597376098205771,False,True,0.5317075162503437,0.02,0.5
panel-ltr.alpha158_fund.weekly_rollback_2026-07-31.json,panel-ltr.alpha158_fund.weekly_rollback_2026-07-31.json,04d7a381cd6df84721dd938ce74a297cbf3eda9d5bc3385515bc155014dd5b08,metadata.wf_gate_metadata.sanity_regime_ic.regimes,False,CHOPPY,40,0.025642802975164903,0.026751405145619002,0.029200651924830793,0.014600325962415396,False,False,0.9161235582850439,0.02,0.5
